Fecha,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA
21/1/2018 06:00,6,1,1487.909,25.2,5341.425
21/1/2018 07:00,7,1,1376.131,25.5,4927.747
21/1/2018 08:00,8,1,1383.832,26.2,4981.161
21/1/2018 09:00,9,1,1435.18,28,5123.366
21/1/2018 10:00,10,1,1512.576,30.8,5425.27
21/1/2018 11:00,11,1,1611.216,31.8,5727.155
21/1/2018 12:00,12,1,1682.806,31.9,6028.354
21/1/2018 13:00,13,1,1788.216,32.4,6371.636
21/1/2018 14:00,14,1,1801.823,33,6565.338
21/1/2018 15:00,15,1,1810.835,32.5,6669.81
21/1/2018 16:00,16,1,1803.93,30.4,6750.843
21/1/2018 17:00,17,1,1784.296,30.6,6754.161
21/1/2018 18:00,18,1,1758.674,29.7,6571.801
21/1/2018 19:00,19,1,1734.094,27.8,6329.389
21/1/2018 20:00,20,1,1763.352,27,6262.471
21/1/2018 21:00,21,1,1878.079,26.7,6950.173
21/1/2018 22:00,22,1,1962.545,26.5,7501.307
21/1/2018 23:00,23,1,1917.878,26.2,7547.183
22/1/2018 00:00,0,2,1852.407,25.1,7330.779
22/1/2018 01:00,1,2,1783,24.6,6892.913
22/1/2018 02:00,2,2,1721.262,26,6449.216
22/1/2018 03:00,3,2,1656.944,25.9,6097.497
22/1/2018 04:00,4,2,1622.889,25.2,5860.566
22/1/2018 05:00,5,2,1571.922,24.1,5700.329
22/1/2018 06:00,6,2,1521.8,23.1,5649.939
22/1/2018 07:00,7,2,1456.042,24.2,5569.497
22/1/2018 08:00,8,2,1530.135,25.8,6050.261
22/1/2018 09:00,9,2,1654.097,28,6740.319
22/1/2018 10:00,10,2,1780.688,28.9,7404.649
22/1/2018 11:00,11,2,1882.14,29.7,7842.073
22/1/2018 12:00,12,2,1990.702,30.2,8181.477
22/1/2018 13:00,13,2,2063.502,31.2,8528.86
22/1/2018 14:00,14,2,2112.505,29.8,8502.519
22/1/2018 15:00,15,2,2097.043,27.9,8294.804
22/1/2018 16:00,16,2,2058.328,26.4,8090.7
22/1/2018 17:00,17,2,2033.427,27.2,7953.526
22/1/2018 18:00,18,2,2024.635,27.6,7795.407
22/1/2018 19:00,19,2,1970.975,26.3,7405.34
22/1/2018 20:00,20,2,1952.576,26.4,7244.581
22/1/2018 21:00,21,2,2063.398,25.8,7765.81
22/1/2018 22:00,22,2,2146.344,25.4,8042.352
22/1/2018 23:00,23,2,2094.469,24.8,7727.711
23/1/2018 00:00,0,3,2005.93,23.8,7129.232
23/1/2018 01:00,1,3,1905.133,23.6,6583.076
23/1/2018 02:00,2,3,1805.44,23.8,6123.352
23/1/2018 03:00,3,3,1738.726,24,5830.403
23/1/2018 04:00,4,3,1712.852,24.3,5659.531
23/1/2018 05:00,5,3,1698.813,24.4,5556.361
23/1/2018 06:00,6,3,1659.738,24.4,5543.03
23/1/2018 07:00,7,3,1585.12,24.7,5511.967
23/1/2018 08:00,8,3,1665.366,25.9,6011.71
23/1/2018 09:00,9,3,1812.815,27.9,6684.224
23/1/2018 10:00,10,3,1934.892,30.1,7284.326
23/1/2018 11:00,11,3,2008.364,32,7676.962
23/1/2018 12:00,12,3,2098.572,32.8,8102.911
23/1/2018 13:00,13,3,2185.977,33,8412.936
23/1/2018 14:00,14,3,2214.566,34.6,8694.778
23/1/2018 15:00,15,3,2198.154,35.8,8836.386
23/1/2018 16:00,16,3,2143.052,29.2,8316.879
23/1/2018 17:00,17,3,2120.76,25.8,7745.868
23/1/2018 18:00,18,3,2113.458,27.1,7576.386
23/1/2018 19:00,19,3,2058.535,28,7360.83
23/1/2018 20:00,20,3,2009.529,26.4,7214.021
23/1/2018 21:00,21,3,2101.009,26,7643.285
23/1/2018 22:00,22,3,2189.679,25.7,7961.238
23/1/2018 23:00,23,3,2122.087,25.8,7779.218
24/1/2018 00:00,0,4,2033.324,25,7311.027
24/1/2018 01:00,1,4,1891.482,23.8,6727.85
24/1/2018 02:00,2,4,1769.762,23.4,6190.7
24/1/2018 03:00,3,4,1707.926,22.6,5779.163
24/1/2018 04:00,4,4,1651.842,21.4,5484.43
24/1/2018 05:00,5,4,1620.305,19.9,5244.781
24/1/2018 06:00,6,4,1575.32,18.9,5101.41
24/1/2018 07:00,7,4,1518.19,18.4,4939.112
24/1/2018 08:00,8,4,1566.873,18.7,5176.858
24/1/2018 09:00,9,4,1671.914,20,5500.656
24/1/2018 10:00,10,4,1737.623,21.2,5756.12
24/1/2018 11:00,11,4,1780.06,23.3,5910.341
24/1/2018 12:00,12,4,1839.934,23.4,6049.331
24/1/2018 13:00,13,4,1845.296,23.9,6146.144
24/1/2018 14:00,14,4,1849.939,25.4,6249.784
24/1/2018 15:00,15,4,1859.375,26,6349.665
24/1/2018 16:00,16,4,1879.641,25.8,6360.228
24/1/2018 17:00,17,4,1877.099,25.4,6310.891
24/1/2018 18:00,18,4,1876.15,24.4,6083.786
24/1/2018 19:00,19,4,1827.336,23.8,5809.196
24/1/2018 20:00,20,4,1801.27,22.3,5704.909
24/1/2018 21:00,21,4,1948.844,21.5,6156
24/1/2018 22:00,22,4,2002.735,20.9,6236.424
24/1/2018 23:00,23,4,1927.859,19.1,5829.184
25/1/2018 00:00,0,5,1849.338,18.4,5404.207
25/1/2018 01:00,1,5,1737.117,17.9,4972.621
25/1/2018 02:00,2,5,1638.478,17.2,4616.746
25/1/2018 03:00,3,5,1574.183,16.1,4397.112
25/1/2018 04:00,4,5,1543.366,16,4291.295
25/1/2018 05:00,5,5,1543.513,15.9,4234.968
25/1/2018 06:00,6,5,1529.113,14.9,4274.407
25/1/2018 07:00,7,5,1465.885,15.2,4253.877
25/1/2018 08:00,8,5,1541.075,16.9,4585.069
25/1/2018 09:00,9,5,1621.385,19.1,5033.575
25/1/2018 10:00,10,5,1718.005,21.5,5424.919
25/1/2018 11:00,11,5,1776.699,22.6,5656.506
25/1/2018 12:00,12,5,1820.743,23.6,5827.829
25/1/2018 13:00,13,5,1850.607,23.4,5925.112
25/1/2018 14:00,14,5,1855.837,24.4,5963.998
25/1/2018 15:00,15,5,1863.641,23.9,5986.514
25/1/2018 16:00,16,5,1865.832,23.9,5972.792
25/1/2018 17:00,17,5,1901.323,23.2,5903.852
25/1/2018 18:00,18,5,1903.953,23.8,5777.796
25/1/2018 19:00,19,5,1874.496,21.9,5600.168
25/1/2018 20:00,20,5,1843.338,21.4,5616.129
25/1/2018 21:00,21,5,1981.63,20.8,6141.392
25/1/2018 22:00,22,5,2043.488,20.4,6134.889
25/1/2018 23:00,23,5,1963.087,20.4,5752.995
26/1/2018 00:00,0,6,1849.909,20.4,5347.54
26/1/2018 01:00,1,6,1757.13,20.9,4984.194
26/1/2018 02:00,2,6,1675.272,22.4,4694.429
26/1/2018 03:00,3,6,1621.107,21.8,4503.01
26/1/2018 04:00,4,6,1612.356,21.4,4360.705
26/1/2018 05:00,5,6,1600.463,21,4342.197
26/1/2018 06:00,6,6,1595.842,21.2,4446.649
26/1/2018 07:00,7,6,1550.308,21.3,4543.098
26/1/2018 08:00,8,6,1602.419,21.8,4805.689
26/1/2018 09:00,9,6,1713.861,22.8,5268.35
26/1/2018 10:00,10,6,1846.187,23.4,5681.15
26/1/2018 11:00,11,6,1888.769,24.7,5933.82
26/1/2018 12:00,12,6,1939.001,25.8,6139.541
26/1/2018 13:00,13,6,1967.616,27.6,6333.777
26/1/2018 14:00,14,6,2006.441,27.5,6474.681
26/1/2018 15:00,15,6,1999.964,28.5,6546.358
26/1/2018 16:00,16,6,1990.206,28.8,6596.931
26/1/2018 17:00,17,6,1991.15,28.5,6587.272
26/1/2018 18:00,18,6,2009.112,27.6,6454.329
26/1/2018 19:00,19,6,1995.327,26.3,6199.348
26/1/2018 20:00,20,6,1997.191,26,6167.903
26/1/2018 21:00,21,6,2120.766,25.2,6668.73
26/1/2018 22:00,22,6,2144.956,24.9,6773.76
26/1/2018 23:00,23,6,2044.896,25.5,6526.929
27/1/2018 00:00,0,7,1937.112,25.8,6247.348
27/1/2018 01:00,1,7,1864.427,25,5853.518
27/1/2018 02:00,2,7,1773.048,24.2,5454.978
27/1/2018 03:00,3,7,1686.14,23.6,5168.13
27/1/2018 04:00,4,7,1653.076,23.2,4944.376
27/1/2018 05:00,5,7,1620.369,22.6,4800.545
27/1/2018 06:00,6,7,1575.443,22.2,4706.396
27/1/2018 07:00,7,7,1509.052,22.1,4492.608
27/1/2018 08:00,8,7,1521.309,22.2,4494.948
27/1/2018 09:00,9,7,1617.348,22.5,4695.812
27/1/2018 10:00,10,7,1686.662,22.6,4955.638
27/1/2018 11:00,11,7,1762.985,24.4,5186.963
27/1/2018 12:00,12,7,1809.304,26.2,5422.594
27/1/2018 13:00,13,7,1820.195,27.1,5711.36
27/1/2018 14:00,14,7,1804.886,27.6,5935.594
27/1/2018 15:00,15,7,1780.92,28.8,6090.695
27/1/2018 16:00,16,7,1767.133,28.2,6145.252
27/1/2018 17:00,17,7,1773.088,28.4,6217.659
27/1/2018 18:00,18,7,1800.775,28.8,6288.217
27/1/2018 19:00,19,7,1805.668,28.2,6266.188
27/1/2018 20:00,20,7,1817.812,27.7,6227.935
27/1/2018 21:00,21,7,1948.518,26.8,6749.535
27/1/2018 22:00,22,7,2022.693,25.9,7030.498
27/1/2018 23:00,23,7,1939.505,24.8,6805.525
28/1/2018 00:00,0,1,1857.331,24,6480.592
28/1/2018 01:00,1,1,1768.711,23.5,6109.41
28/1/2018 02:00,2,1,1677.39,23.1,5733.064
28/1/2018 03:00,3,1,1582.58,23.1,5384.296
28/1/2018 04:00,4,1,1513.521,21.7,5110.436
28/1/2018 05:00,5,1,1486.937,21.5,4901.665
28/1/2018 06:00,6,1,1443.728,21.1,4737.245
28/1/2018 07:00,7,1,1318.64,22.3,4328.182
28/1/2018 08:00,8,1,1309.716,23.5,4312.311
28/1/2018 09:00,9,1,1348.517,26,4530.602
28/1/2018 10:00,10,1,1435.52,27.8,4813.342
28/1/2018 11:00,11,1,1507.934,29.8,5093.234
28/1/2018 12:00,12,1,1571.516,30.8,5389.477
28/1/2018 13:00,13,1,1636.102,31.4,5686.017
28/1/2018 14:00,14,1,1645.07,32,5877.961
28/1/2018 15:00,15,1,1651.043,30.4,5981.6
28/1/2018 16:00,16,1,1672.35,29.4,6046.239
28/1/2018 17:00,17,1,1658.154,28.4,5990.664
28/1/2018 18:00,18,1,1669.172,27.8,5853.491
28/1/2018 19:00,19,1,1678.74,26,5670.989
28/1/2018 20:00,20,1,1691.415,24.6,5527.058
28/1/2018 21:00,21,1,1849.613,24,6040.151
28/1/2018 22:00,22,1,1946.781,23.8,6348.258
28/1/2018 23:00,23,1,1893.594,23.4,6237.257
29/1/2018 00:00,0,2,1824.5,23.3,5962.454
29/1/2018 01:00,1,2,1736.618,23.1,5578.298
29/1/2018 02:00,2,2,1665.237,22,5203.826
29/1/2018 03:00,3,2,1593.037,21.5,4916.702
29/1/2018 04:00,4,2,1555.33,21.3,4741.498
29/1/2018 05:00,5,2,1544.228,21.2,4648.175
29/1/2018 06:00,6,2,1517.449,21,4675.821
29/1/2018 07:00,7,2,1458.983,21.1,4710.456
29/1/2018 08:00,8,2,1514.241,22.5,5139.122
29/1/2018 09:00,9,2,1626.896,24.2,5671.21
29/1/2018 10:00,10,2,1712.827,25,6118.296
29/1/2018 11:00,11,2,1783.942,26.2,6373.224
29/1/2018 12:00,12,2,1863.804,27.1,6559.745
29/1/2018 13:00,13,2,1910.301,28,6762.24
29/1/2018 14:00,14,2,2002.344,29,6959.464
29/1/2018 15:00,15,2,2000.777,30.4,7108.486
29/1/2018 16:00,16,2,2030.83,29.8,7152.78
29/1/2018 17:00,17,2,2038.818,29.3,7101.465
29/1/2018 18:00,18,2,2053.524,28.2,6900.782
29/1/2018 19:00,19,2,2011.816,26.6,6545.955
29/1/2018 20:00,20,2,2013.096,25.6,6355.188
29/1/2018 21:00,21,2,2128.349,24.6,6833.949
29/1/2018 22:00,22,2,2192.472,24,7033.032
29/1/2018 23:00,23,2,2111.384,24.2,6738.568
30/1/2018 00:00,0,3,1999.307,24,6353.055
30/1/2018 01:00,1,3,1892.45,23.2,5825.875
30/1/2018 02:00,2,3,1783.505,22.8,5410.747
30/1/2018 03:00,3,3,1733.224,21.9,5101.973
30/1/2018 04:00,4,3,1691.988,21.5,4919.37
30/1/2018 05:00,5,3,1706.144,21,4836.677
30/1/2018 06:00,6,3,1714.76,20.8,4863.429
30/1/2018 07:00,7,3,1647.141,20.7,4872.91
30/1/2018 08:00,8,3,1718.112,21,5217.02
30/1/2018 09:00,9,3,1834.546,22.2,5708.905
30/1/2018 10:00,10,3,1907.924,24,6130.509
30/1/2018 11:00,11,3,1969.54,26,6497.184
30/1/2018 12:00,12,3,2028.412,27.2,6769.793
30/1/2018 13:00,13,3,2112.057,28.6,7077.664
30/1/2018 14:00,14,3,2167.543,29.4,7369.985
30/1/2018 15:00,15,3,2205.751,31.4,7627.01
30/1/2018 16:00,16,3,2219.9,32.4,7777.149
30/1/2018 17:00,17,3,2242.96,32.6,7803.227
30/1/2018 18:00,18,3,2240.658,31.6,7655.41
30/1/2018 19:00,19,3,2183.381,30.3,7353.189
30/1/2018 20:00,20,3,2179.582,28.7,7198.787
30/1/2018 21:00,21,3,2269.302,27.1,7699.955
30/1/2018 22:00,22,3,2301.374,26.1,8034.027
30/1/2018 23:00,23,3,2252.334,25.9,7822.345
31/1/2018 00:00,0,4,2128.591,25.9,7374.697
31/1/2018 01:00,1,4,2010.636,25.5,6860.829
31/1/2018 02:00,2,4,1910.72,24.5,6430.765
31/1/2018 03:00,3,4,1812.939,24.3,6047.208
31/1/2018 04:00,4,4,1789.008,24.9,5822.475
31/1/2018 05:00,5,4,1752.631,24.2,5686.31
31/1/2018 06:00,6,4,1734.493,24.1,5663.185
31/1/2018 07:00,7,4,1689.827,24,5621.416
31/1/2018 08:00,8,4,1748.127,24.9,5957.076
31/1/2018 09:00,9,4,1875.855,26.2,6539.003
31/1/2018 10:00,10,4,1999.605,28,7030.934
31/1/2018 11:00,11,4,2093.203,29,7419.324
31/1/2018 12:00,12,4,2168.32,31,7854.871
31/1/2018 13:00,13,4,2268.865,31,8242.261
31/1/2018 14:00,14,4,2287.839,31.8,8607.686
31/1/2018 15:00,15,4,2297.08,32.2,8757.789
31/1/2018 16:00,16,4,2268.157,32,8780.832
31/1/2018 17:00,17,4,2289.532,31.2,8637.88
31/1/2018 18:00,18,4,2288.685,30.6,8259.789
31/1/2018 19:00,19,4,2229.835,29.8,7764.616
31/1/2018 20:00,20,4,2142.278,28.4,7496.647
31/1/2018 21:00,21,4,2265.614,24.5,7915.366
31/1/2018 22:00,22,4,2318.221,25.1,8213.177
31/1/2018 23:00,23,4,2215.013,25.5,8023.866
1/2/2018 00:00,0,5,2120.547,25.2,7589.119
1/2/2018 01:00,1,5,1979.887,25.1,7114.879
1/2/2018 02:00,2,5,1881.046,24.8,6583.529
1/2/2018 03:00,3,5,1787.63,24.4,6246.69
1/2/2018 04:00,4,5,1746.61,23.4,5979.145
1/2/2018 05:00,5,5,1738.368,22.4,5839.361
1/2/2018 06:00,6,5,1753.255,21.9,5798.873
1/2/2018 07:00,7,5,1678.169,22.2,5744.187
1/2/2018 08:00,8,5,1697.168,25,6071.544
1/2/2018 09:00,9,5,1809.085,27.2,6638.582
1/2/2018 10:00,10,5,1948.762,28.6,7223.488
1/2/2018 11:00,11,5,2089.797,29.4,7723.775
1/2/2018 12:00,12,5,2210.054,30.6,8129.507
1/2/2018 13:00,13,5,2286.348,30.6,8494.226
1/2/2018 14:00,14,5,2347.897,31.7,8748.388
1/2/2018 15:00,15,5,2383.912,32.3,8904.015
1/2/2018 16:00,16,5,2357.079,32,8930.84
1/2/2018 17:00,17,5,2334.435,32,8822.432
1/2/2018 18:00,18,5,2286.472,31.2,8555.914
1/2/2018 19:00,19,5,2215.673,30.8,8119.974
1/2/2018 20:00,20,5,2191.291,29.1,7902.706
1/2/2018 21:00,21,5,2307.188,28.2,8463.161
1/2/2018 22:00,22,5,2356.539,27.9,8803.482
1/2/2018 23:00,23,5,2259.425,27.7,8612.7
2/2/2018 00:00,0,6,2153.388,27.3,8201.874
2/2/2018 01:00,1,6,2028.164,27.2,7656.74
2/2/2018 02:00,2,6,1978.11,26.2,7187.771
2/2/2018 03:00,3,6,1890.432,25.3,6763.079
2/2/2018 04:00,4,6,1835.285,24.5,6471.928
2/2/2018 05:00,5,6,1798.337,25,6286.545
2/2/2018 06:00,6,6,1793.057,24.2,6201.587
2/2/2018 07:00,7,6,1694.616,23.7,6078.481
2/2/2018 08:00,8,6,1734.941,26,6422.579
2/2/2018 09:00,9,6,1879.752,29.2,7035.486
2/2/2018 10:00,10,6,2021.399,31.9,7554.262
2/2/2018 11:00,11,6,2115.376,33.2,8127.566
2/2/2018 12:00,12,6,2228.514,33.9,8541.631
2/2/2018 13:00,13,6,2326.994,33.4,8840.845
2/2/2018 14:00,14,6,2349.462,31,9020.916
2/2/2018 15:00,15,6,2387.574,29.8,9082.663
2/2/2018 16:00,16,6,2357.211,28.9,8871.206
2/2/2018 17:00,17,6,2311.337,28.2,8508.457
2/2/2018 18:00,18,6,2248.185,27,7997.123
2/2/2018 19:00,19,6,2212.6,25.9,7397.031
2/2/2018 20:00,20,6,2163.423,24.2,7006.974
2/2/2018 21:00,21,6,2271.245,23.7,7241.86
2/2/2018 22:00,22,6,2307.917,23.1,7331.38
2/2/2018 23:00,23,6,2201.621,23,7028.787
3/2/2018 00:00,0,7,2097.677,23.2,6640.084
3/2/2018 01:00,1,7,1960.828,23,6277.459
3/2/2018 02:00,2,7,1878.024,22.9,5907.219
3/2/2018 03:00,3,7,1788.245,22.8,5590.259
3/2/2018 04:00,4,7,1758.139,22.1,5373.479
3/2/2018 05:00,5,7,1733.024,22,5223.773
3/2/2018 06:00,6,7,1732.695,21.5,5072.544
3/2/2018 07:00,7,7,1608.865,21.5,4752.589
3/2/2018 08:00,8,7,1611.597,22.2,4808.583
3/2/2018 09:00,9,7,1699.129,23.8,5091.956
3/2/2018 10:00,10,7,1806.689,25,5450.688
3/2/2018 11:00,11,7,1843.425,25.7,5668.869
3/2/2018 12:00,12,7,1955.171,26.9,5844.579
3/2/2018 13:00,13,7,2051.578,27.7,6036.25
3/2/2018 14:00,14,7,2051.259,27.2,6139.148
3/2/2018 15:00,15,7,2044.097,28.6,6235.05
3/2/2018 16:00,16,7,2053.807,29.5,6309.658
3/2/2018 17:00,17,7,2018.838,29.2,6331.33
3/2/2018 18:00,18,7,2071.291,28.4,6285.89
3/2/2018 19:00,19,7,2057.273,26.4,6135.075
3/2/2018 20:00,20,7,2063.314,25,6057.081
3/2/2018 21:00,21,7,2196.219,24.4,6581.153
3/2/2018 22:00,22,7,2225.695,23.9,6679.495
3/2/2018 23:00,23,7,2154.312,23.7,6477.273
4/2/2018 00:00,0,1,2024.466,24.1,6241.285
4/2/2018 01:00,1,1,1939.206,24.5,5970.413
4/2/2018 02:00,2,1,1833.147,24.6,5701.199
4/2/2018 03:00,3,1,1756.95,23.6,5427.167
4/2/2018 04:00,4,1,1710.168,23.2,5183.242
4/2/2018 05:00,5,1,1638.06,22.8,4981.124
4/2/2018 06:00,6,1,1587.138,22.5,4824.236
4/2/2018 07:00,7,1,1436.821,22.5,4482.435
4/2/2018 08:00,8,1,1420.079,22.6,4395.133
4/2/2018 09:00,9,1,1461.867,23.8,4538.23
4/2/2018 10:00,10,1,1539.479,25.2,4765.541
4/2/2018 11:00,11,1,1630.577,26.4,5076.644
4/2/2018 12:00,12,1,1735.849,28.4,5348.863
4/2/2018 13:00,13,1,1845.236,28.6,5684.591
4/2/2018 14:00,14,1,1907.17,29.9,5969.3
4/2/2018 15:00,15,1,1926.279,30.2,6131.992
4/2/2018 16:00,16,1,1949.927,30.2,6244.096
4/2/2018 17:00,17,1,1939.804,30.1,6296.286
4/2/2018 18:00,18,1,1920.971,29.6,6232.526
4/2/2018 19:00,19,1,1859.843,28.4,6104.136
4/2/2018 20:00,20,1,1887.419,26.6,6044.669
4/2/2018 21:00,21,1,2062.17,25.8,6710.346
4/2/2018 22:00,22,1,2133.527,25.6,7067.586
4/2/2018 23:00,23,1,2061.807,25.5,7076.133
5/2/2018 00:00,0,2,2024.649,25.5,6875.774
5/2/2018 01:00,1,2,1924.657,26,6509.298
5/2/2018 02:00,2,2,1841.663,25.2,6068.208
5/2/2018 03:00,3,2,1770.85,25.2,5738.037
5/2/2018 04:00,4,2,1730.697,24.1,5499.4
5/2/2018 05:00,5,2,1703.294,23.8,5353.444
5/2/2018 06:00,6,2,1725.412,23.5,5381.397
5/2/2018 07:00,7,2,1673.05,23.3,5404.199
5/2/2018 08:00,8,2,1772.204,24,5803.015
5/2/2018 09:00,9,2,1934.822,25.3,6358.668
5/2/2018 10:00,10,2,2116.771,26.5,6918.2
5/2/2018 11:00,11,2,2224.428,28.8,7290.883
5/2/2018 12:00,12,2,2344.02,30.5,7783.143
5/2/2018 13:00,13,2,2481.706,31.3,8212.604
5/2/2018 14:00,14,2,2563.399,32.6,8524.584
5/2/2018 15:00,15,2,2513.506,32,8755.537
5/2/2018 16:00,16,2,2506.962,32.2,8816.207
5/2/2018 17:00,17,2,2444.916,31.5,8695.565
5/2/2018 18:00,18,2,2395.515,30.5,8377.388
5/2/2018 19:00,19,2,2312.246,29.8,7900.485
5/2/2018 20:00,20,2,2291.102,28,7640.454
5/2/2018 21:00,21,2,2457.656,27,8243.926
5/2/2018 22:00,22,2,2494.91,26.2,8533.59
5/2/2018 23:00,23,2,2442.585,25.8,8338.45
6/2/2018 00:00,0,3,2320.472,25.6,7895.566
6/2/2018 01:00,1,3,2220.999,25.6,7349.71
6/2/2018 02:00,2,3,2066.132,25.5,6756.692
6/2/2018 03:00,3,3,1978.073,24.9,6389.819
6/2/2018 04:00,4,3,1921.891,23.8,6136.931
6/2/2018 05:00,5,3,1894.761,24.2,5979.024
6/2/2018 06:00,6,3,1874.103,24,5921.562
6/2/2018 07:00,7,3,1785.837,24.2,5850.547
6/2/2018 08:00,8,3,1845.508,25,6230.779
6/2/2018 09:00,9,3,2014.564,26.5,6827.93
6/2/2018 10:00,10,3,2144.072,27.8,7339.002
6/2/2018 11:00,11,3,2293.907,30.3,7803.576
6/2/2018 12:00,12,3,2416.303,31.1,8217.424
6/2/2018 13:00,13,3,2511.884,31.4,8494.393
6/2/2018 14:00,14,3,2540.486,32.4,8770.398
6/2/2018 15:00,15,3,2545.972,32.5,8993.088
6/2/2018 16:00,16,3,2502.839,33.3,9063.487
6/2/2018 17:00,17,3,2491.668,33.5,8995.523
6/2/2018 18:00,18,3,2474.537,31.8,8699.45
6/2/2018 19:00,19,3,2411.719,31,8258.632
6/2/2018 20:00,20,3,2359.611,28.6,7957.307
6/2/2018 21:00,21,3,2479.339,27.3,8526.301
6/2/2018 22:00,22,3,2518.937,26.6,8747.415
6/2/2018 23:00,23,3,2475.655,26.6,8649.259
7/2/2018 00:00,0,4,2352.277,26.1,8167.814
7/2/2018 01:00,1,4,2257.297,25.6,7634.334
7/2/2018 02:00,2,4,2130.735,26.1,7139.643
7/2/2018 03:00,3,4,2061.184,26,6741.027
7/2/2018 04:00,4,4,1986.499,25.7,6436.587
7/2/2018 05:00,5,4,1923.05,25.1,6261.085
7/2/2018 06:00,6,4,1927.288,24.7,6189.665
7/2/2018 07:00,7,4,1826.977,24.4,6117.658
7/2/2018 08:00,8,4,1889.166,25.2,6436.5
7/2/2018 09:00,9,4,2039.836,27,7044.372
7/2/2018 10:00,10,4,2164.793,28.5,7595.439
7/2/2018 11:00,11,4,2298.856,30.1,7993.865
7/2/2018 12:00,12,4,2380.537,33,8527.688
7/2/2018 13:00,13,4,2453.796,34.2,8912.231
7/2/2018 14:00,14,4,2518.335,34.3,9218.781
7/2/2018 15:00,15,4,2482.211,34.5,9362.178
7/2/2018 16:00,16,4,2448.977,34.1,9346.808
7/2/2018 17:00,17,4,2439.131,33.9,9206.9
7/2/2018 18:00,18,4,2411.44,33.1,8925.352
7/2/2018 19:00,19,4,2318.449,31.9,8416.514
7/2/2018 20:00,20,4,2350.898,30.5,8244.207
7/2/2018 21:00,21,4,2511.268,29.1,8790.415
7/2/2018 22:00,22,4,2534.291,28.2,9048.923
7/2/2018 23:00,23,4,2457.355,28.2,8973.882
8/2/2018 00:00,0,5,2349.852,28.1,8558.587
8/2/2018 01:00,1,5,2239.636,28.1,7948.1
8/2/2018 02:00,2,5,2128.464,27.5,7431.478
8/2/2018 03:00,3,5,2060.51,27.2,7059.085
8/2/2018 04:00,4,5,1976.618,26.9,6824.802
8/2/2018 05:00,5,5,1954.424,26.8,6689.001
8/2/2018 06:00,6,5,1942.516,27.1,6639.839
8/2/2018 07:00,7,5,1863.464,26.4,6583.747
8/2/2018 08:00,8,5,1881.224,27.6,6775.876
8/2/2018 09:00,9,5,2061.345,29.3,7369.218
8/2/2018 10:00,10,5,2226.429,30.9,7919.515
8/2/2018 11:00,11,5,2334.434,31.9,8339.508
8/2/2018 12:00,12,5,2425.022,32.8,8747.984
8/2/2018 13:00,13,5,2504.97,34.9,9196.618
8/2/2018 14:00,14,5,2538.224,35.8,9518.314
8/2/2018 15:00,15,5,2550.755,36.3,9778.179
8/2/2018 16:00,16,5,2555.444,36,9837.007
8/2/2018 17:00,17,5,2515.693,35.9,9466
8/2/2018 18:00,18,5,2470.107,35.5,9346.999
8/2/2018 19:00,19,5,2428.976,35.4,8960.407
8/2/2018 20:00,20,5,2376.461,34,8748.897
8/2/2018 21:00,21,5,2482.879,32.4,9237.498
8/2/2018 22:00,22,5,2538.792,31.4,9390.195
8/2/2018 23:00,23,5,2476.967,28.7,9097.828
9/2/2018 00:00,0,6,2386.584,28.3,8687.529
9/2/2018 01:00,1,6,2277.584,28.2,8069.93
9/2/2018 02:00,2,6,2160.083,28,7621.333
9/2/2018 03:00,3,6,2067.687,27.6,7299.229
9/2/2018 04:00,4,6,2000.732,27,7033.295
9/2/2018 05:00,5,6,1970.786,26.2,6854.418
9/2/2018 06:00,6,6,1941.039,25.8,6766.079
9/2/2018 07:00,7,6,1831.062,25.9,6712.057
9/2/2018 08:00,8,6,1772.339,22.2,6570.53
9/2/2018 09:00,9,6,1833.456,22.4,6690.238
9/2/2018 10:00,10,6,1913.111,21.6,6926.047
9/2/2018 11:00,11,6,1968.668,20.6,6827.266
9/2/2018 12:00,12,6,1996.51,22.4,6832.669
9/2/2018 13:00,13,6,2049.077,25,6970.388
9/2/2018 14:00,14,6,2083.598,25.1,7133.905
9/2/2018 15:00,15,6,2082.663,25.6,7239.848
9/2/2018 16:00,16,6,2104.332,27.6,7307.347
9/2/2018 17:00,17,6,2106.426,28.5,7328.109
9/2/2018 18:00,18,6,2077.036,28.4,7240.808
9/2/2018 19:00,19,6,2035.543,27.8,7054.287
9/2/2018 20:00,20,6,2053.69,26.9,6914.526
9/2/2018 21:00,21,6,2191.086,26.2,7357.86
9/2/2018 22:00,22,6,2241.096,25.5,7456.609
9/2/2018 23:00,23,6,2120.268,25.2,7152.939
10/2/2018 00:00,0,7,2030.233,24,6682.716
10/2/2018 01:00,1,7,1933.088,22,6132.192
10/2/2018 02:00,2,7,1815.93,21.3,5727.335
10/2/2018 03:00,3,7,1760.808,20.9,5267.969
10/2/2018 04:00,4,7,1723.746,20.2,5009.039
10/2/2018 05:00,5,7,1695.805,19.8,4839.742
10/2/2018 06:00,6,7,1660.456,19.5,4716.746
10/2/2018 07:00,7,7,1583.951,19.4,4473.289
10/2/2018 08:00,8,7,1562.274,21.4,4461.954
10/2/2018 09:00,9,7,1598.438,22.9,4743.892
10/2/2018 10:00,10,7,1706.561,24.3,5108.87
10/2/2018 11:00,11,7,1766.341,26.6,5388.686
