Fecha,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA,Clima GBA,Año,Mes
25/3/2021 05:00,5,5,1500.1,18.5,3947.2,20.7,2021,3
25/3/2021 06:00,6,5,1586.5,18.5,4044.3,20.7,2021,3
25/3/2021 07:00,7,5,1600.7,19.1,4410.5,21,2021,3
25/3/2021 08:00,8,5,1622.9,19.1,4793.1,21,2021,3
25/3/2021 09:00,9,5,1717.1,19.9,5111.4,21.1,2021,3
25/3/2021 10:00,10,5,1802,20.8,5490.2,21.2,2021,3
25/3/2021 11:00,11,5,1851.2,20.6,5643.8,21,2021,3
25/3/2021 12:00,12,5,1932.6,21,5751.6,20.8,2021,3
25/3/2021 13:00,13,5,1978.2,22.3,5849.2,20.8,2021,3
25/3/2021 14:00,14,5,1990.5,21.6,5834.4,21.2,2021,3
25/3/2021 15:00,15,5,2014.3,20.1,5697.8,21.4,2021,3
25/3/2021 16:00,16,5,2024.1,19.4,5602.9,21.3,2021,3
25/3/2021 17:00,17,5,2064.7,19.3,5544.8,20.7,2021,3
25/3/2021 18:00,18,5,2108.4,19.1,5530.4,20.6,2021,3
25/3/2021 19:00,19,5,2087.7,19.1,5465.6,20.6,2021,3
25/3/2021 20:00,20,5,2138.2,18.8,5838.5,20.4,2021,3
25/3/2021 21:00,21,5,2215.7,18.7,5973.9,20.2,2021,3
25/3/2021 22:00,22,5,2194.2,18.4,5732,19.7,2021,3
25/3/2021 23:00,23,5,2110.5,18.4,5413.1,19.7,2021,3
26/3/2021 00:00,0,6,1974.5,18.4,4969.6,19.8,2021,3
26/3/2021 01:00,1,6,1901.6,18.3,4558.5,19.3,2021,3
26/3/2021 02:00,2,6,1862.6,18.1,4228.7,19.1,2021,3
26/3/2021 03:00,3,6,1787.2,18.2,4032.5,19.1,2021,3
26/3/2021 04:00,4,6,1703.5,18.3,3946.8,18.8,2021,3
26/3/2021 05:00,5,6,1766.1,18.1,3942.9,19.4,2021,3
26/3/2021 06:00,6,6,1708.8,18.3,4007.5,19.4,2021,3
26/3/2021 07:00,7,6,1803.6,17.8,4340.2,19.1,2021,3
26/3/2021 08:00,8,6,1810.7,17.8,4602.1,19.1,2021,3
26/3/2021 09:00,9,6,1839.3,18.1,4981.5,20.8,2021,3
26/3/2021 10:00,10,6,1916.7,18.2,5351.7,22.3,2021,3
26/3/2021 11:00,11,6,1979.2,18.4,5596.6,23.2,2021,3
26/3/2021 12:00,12,6,2028.4,18.6,5734.9,22.9,2021,3
26/3/2021 13:00,13,6,2022.9,18.5,5822.7,22.6,2021,3
26/3/2021 14:00,14,6,2025.9,18.3,5821.2,22.8,2021,3
26/3/2021 15:00,15,6,2075.7,18,5713.7,22.8,2021,3
26/3/2021 16:00,16,6,2068,17.9,5612,23.6,2021,3
26/3/2021 17:00,17,6,2089.1,17.5,5509.4,23.8,2021,3
26/3/2021 18:00,18,6,2087.8,17.4,5451.5,23.8,2021,3
26/3/2021 19:00,19,6,2069,17.4,5479.4,23.4,2021,3
26/3/2021 20:00,20,6,2103,17.1,5913.2,22.8,2021,3
26/3/2021 21:00,21,6,2194.4,17.3,5992.1,22,2021,3
26/3/2021 22:00,22,6,2140.3,17.3,5752,20.7,2021,3
26/3/2021 23:00,23,6,2065.4,17.4,5350.3,19.8,2021,3
27/3/2021 00:00,0,7,2017.4,17.3,4962.3,19.6,2021,3
27/3/2021 01:00,1,7,1883.9,17.4,4659.7,19.8,2021,3
27/3/2021 02:00,2,7,1782.7,17.3,4278.9,20.1,2021,3
27/3/2021 03:00,3,7,1762.4,17.3,4060.6,19.8,2021,3
27/3/2021 04:00,4,7,1734.2,17.2,3953.4,19.6,2021,3
27/3/2021 05:00,5,7,1728.5,16.6,3870.7,19.9,2021,3
27/3/2021 06:00,6,7,1698.2,17,3846.5,18.7,2021,3
27/3/2021 07:00,7,7,1680.5,17,3928.3,19.6,2021,3
27/3/2021 08:00,8,7,1642.8,17.1,3915.9,19.7,2021,3
27/3/2021 09:00,9,7,1689.3,17.3,4161.7,19.7,2021,3
27/3/2021 10:00,10,7,1776.6,18,4479.3,20.1,2021,3
27/3/2021 11:00,11,7,1793.7,18,4733.5,20.8,2021,3
27/3/2021 12:00,12,7,1889.1,18.4,4898.7,21.8,2021,3
27/3/2021 13:00,13,7,1889,18,5007.5,22.4,2021,3
27/3/2021 14:00,14,7,1883.9,18.2,5029.5,21.2,2021,3
27/3/2021 15:00,15,7,1871.2,18.1,4911.1,23.4,2021,3
27/3/2021 16:00,16,7,1817.5,17.7,4797.5,24.2,2021,3
27/3/2021 17:00,17,7,1889.5,16.2,4749,24,2021,3
27/3/2021 18:00,18,7,1882.9,16.2,4740.7,22.3,2021,3
27/3/2021 19:00,19,7,1878.6,16,4841.3,21.1,2021,3
27/3/2021 20:00,20,7,1948.5,16.1,5297.3,19.7,2021,3
27/3/2021 21:00,21,7,2011.9,16.3,5374.6,19,2021,3
27/3/2021 22:00,22,7,1981.2,16.5,5205.8,18.9,2021,3
27/3/2021 23:00,23,7,1943.3,16.6,4874.7,18.6,2021,3
28/3/2021 00:00,0,1,1874.8,16.7,4565,18.5,2021,3
28/3/2021 01:00,1,1,1808.6,16.6,4245.5,18.4,2021,3
28/3/2021 02:00,2,1,1700.5,17.1,3967.3,18,2021,3
28/3/2021 03:00,3,1,1657.2,17.6,3756.9,17.1,2021,3
28/3/2021 04:00,4,1,1562.3,17.9,3627.7,17.6,2021,3
28/3/2021 05:00,5,1,1497.7,17.9,3539.1,18.2,2021,3
28/3/2021 06:00,6,1,1469.3,18.1,3492.7,18.2,2021,3
28/3/2021 07:00,7,1,1445.6,18.1,3496,18.1,2021,3
28/3/2021 08:00,8,1,1371,18.3,3363.1,17.5,2021,3
28/3/2021 09:00,9,1,1372.7,18.5,3513.6,19.5,2021,3
28/3/2021 10:00,10,1,1433,19.1,3772.8,20.6,2021,3
28/3/2021 11:00,11,1,1495.4,19.4,4060,22,2021,3
28/3/2021 12:00,12,1,1584.1,19.6,4262.9,22.7,2021,3
28/3/2021 13:00,13,1,1635.3,19.8,4455.4,23,2021,3
28/3/2021 14:00,14,1,1625.2,20.2,4523.1,23.2,2021,3
28/3/2021 15:00,15,1,1597.1,20.4,4448.9,24.3,2021,3
28/3/2021 16:00,16,1,1596.5,19.9,4351.8,24.3,2021,3
28/3/2021 17:00,17,1,1592.6,20.3,4343.8,24.6,2021,3
28/3/2021 18:00,18,1,1614.4,19.4,4434.2,24.1,2021,3
28/3/2021 19:00,19,1,1618.3,18.5,4551.4,22.8,2021,3
28/3/2021 20:00,20,1,1719,18.3,5095.2,21.8,2021,3
28/3/2021 21:00,21,1,1827.2,18.2,5284,20.4,2021,3
28/3/2021 22:00,22,1,1819.5,17.7,5224.7,20,2021,3
28/3/2021 23:00,23,1,1777.3,17.4,4960,20.2,2021,3
29/3/2021 00:00,0,2,1737.4,17.2,4626.4,20.2,2021,3
29/3/2021 01:00,1,2,1634.4,16.9,4278.7,19.6,2021,3
29/3/2021 02:00,2,2,1570.1,16.1,3916.2,19.1,2021,3
29/3/2021 03:00,3,2,1524.3,15.9,3737.4,18.6,2021,3
29/3/2021 04:00,4,2,1508.3,15.8,3648.4,18.2,2021,3
29/3/2021 05:00,5,2,1513.4,15.1,3644.9,17.8,2021,3
29/3/2021 06:00,6,2,1600.1,14.8,3759.6,17.4,2021,3
29/3/2021 07:00,7,2,1636,14.3,4195.2,17.2,2021,3
29/3/2021 08:00,8,2,1665.1,14.4,4478.6,17.5,2021,3
29/3/2021 09:00,9,2,1753.5,16.6,4806.6,18,2021,3
29/3/2021 10:00,10,2,1850,18.2,5117.9,19,2021,3
29/3/2021 11:00,11,2,1871.7,19.1,5325.1,19.7,2021,3
29/3/2021 12:00,12,2,1910.5,19.4,5468.4,21.2,2021,3
29/3/2021 13:00,13,2,1880.4,19.6,5573.1,21.5,2021,3
29/3/2021 14:00,14,2,1942.5,19.7,5566.7,21.7,2021,3
29/3/2021 15:00,15,2,1938.5,19.8,5506.6,23.3,2021,3
29/3/2021 16:00,16,2,1971.6,19.5,5433.5,23.7,2021,3
29/3/2021 17:00,17,2,1960.6,19,5344.2,24,2021,3
29/3/2021 18:00,18,2,1922.1,18,5223.2,23,2021,3
29/3/2021 19:00,19,2,1900.8,16.8,5287.6,21.8,2021,3
29/3/2021 20:00,20,2,1944.1,16.3,5765.2,20.5,2021,3
29/3/2021 21:00,21,2,2080.1,15.9,5922.6,20.2,2021,3
29/3/2021 22:00,22,2,2045.1,14.8,5697.1,19.2,2021,3
29/3/2021 23:00,23,2,1955.2,11.3,5281.1,18.4,2021,3
30/3/2021 00:00,0,3,1917.5,11.4,4820.2,18,2021,3
30/3/2021 01:00,1,3,1844.5,9.7,4439.6,17.7,2021,3
30/3/2021 02:00,2,3,1777.4,9.4,4098.5,16.6,2021,3
30/3/2021 03:00,3,3,1708.7,9.9,3910.1,16.4,2021,3
30/3/2021 04:00,4,3,1665.9,11.1,3808.4,15.6,2021,3
30/3/2021 05:00,5,3,1660.7,11.7,3817.4,15.2,2021,3
30/3/2021 06:00,6,3,1684.6,10.4,3882.1,14.3,2021,3
30/3/2021 07:00,7,3,1685.1,10.8,4237.2,13.8,2021,3
30/3/2021 08:00,8,3,1662.6,12.4,4491,14.5,2021,3
30/3/2021 09:00,9,3,1737.7,14.5,4831.1,16.9,2021,3
30/3/2021 10:00,10,3,1786.5,16.5,5148.5,19.9,2021,3
30/3/2021 11:00,11,3,1836.4,16.7,5306.1,21.5,2021,3
30/3/2021 12:00,12,3,1882.9,17.1,5451.1,22.4,2021,3
30/3/2021 13:00,13,3,1888.8,16.9,5543.5,23.6,2021,3
30/3/2021 14:00,14,3,1903.5,17.3,5550.9,23.5,2021,3
30/3/2021 15:00,15,3,1859.8,17.6,5502.7,23.2,2021,3
30/3/2021 16:00,16,3,1900.1,17.7,5433.6,23.3,2021,3
30/3/2021 17:00,17,3,1900.7,17.5,5354.6,23.1,2021,3
30/3/2021 18:00,18,3,1883.3,16.9,5272.9,22,2021,3
30/3/2021 19:00,19,3,1884.6,15.5,5275.7,20.6,2021,3
30/3/2021 20:00,20,3,1980.2,15.5,5767.3,19.8,2021,3
30/3/2021 21:00,21,3,2036.2,13.5,5888.7,20,2021,3
30/3/2021 22:00,22,3,1986.9,12,5733.8,19.8,2021,3
30/3/2021 23:00,23,3,1939.2,10,5323.1,19.4,2021,3
31/3/2021 00:00,0,4,1887.5,9.1,4956.3,18.2,2021,3
31/3/2021 01:00,1,4,1790.4,8.2,4511,18.6,2021,3
31/3/2021 02:00,2,4,1720.6,8.2,4120.2,18.2,2021,3
31/3/2021 03:00,3,4,1672.8,7.4,3948.3,18.5,2021,3
31/3/2021 04:00,4,4,1649.2,7,3840.8,17.5,2021,3
31/3/2021 05:00,5,4,1642.1,6.9,3848.7,16.8,2021,3
31/3/2021 06:00,6,4,1656.1,7.1,3917.2,15.8,2021,3
31/3/2021 07:00,7,4,1690.8,7.3,4284.5,15.7,2021,3
31/3/2021 08:00,8,4,1644.8,9.4,4518.5,15.6,2021,3
31/3/2021 09:00,9,4,1629.3,14.5,4874.4,19.7,2021,3
31/3/2021 10:00,10,4,1756.2,18.1,5160.5,21.7,2021,3
31/3/2021 11:00,11,4,1790.6,20.4,5353.3,21.6,2021,3
31/3/2021 12:00,12,4,1882.8,20.9,5500.4,20.9,2021,3
31/3/2021 13:00,13,4,1941.6,20.3,5574.7,23.2,2021,3
31/3/2021 14:00,14,4,1935.1,20.6,5545.4,23.7,2021,3
31/3/2021 15:00,15,4,1956,20.7,5483.7,23.6,2021,3
31/3/2021 16:00,16,4,1986.9,20.3,5376.8,23.4,2021,3
31/3/2021 17:00,17,4,2000.6,20.1,5295.1,23,2021,3
31/3/2021 18:00,18,4,2028.7,19.2,5210.8,21.6,2021,3
31/3/2021 19:00,19,4,2021.5,17.9,5232.2,20.6,2021,3
31/3/2021 20:00,20,4,2099.4,17.3,5715.9,20.1,2021,3
31/3/2021 21:00,21,4,2170.5,16.5,5827.2,19.7,2021,3
31/3/2021 22:00,22,4,2169.8,15.4,5629.4,19.3,2021,3
31/3/2021 23:00,23,4,2101.5,12.5,5263.1,19.2,2021,3
1/4/2021 00:00,0,7,2004.2,12.7,4876.4,19.7,2021,4
1/4/2021 01:00,1,7,1837.8,10.9,4480.3,20,2021,4
1/4/2021 02:00,2,7,1770.4,10.8,4170.6,20.1,2021,4
1/4/2021 03:00,3,7,1691.4,11.1,3935.9,19.4,2021,4
1/4/2021 04:00,4,7,1654.5,11.5,3847.4,19.6,2021,4
1/4/2021 05:00,5,7,1644.6,12.1,3814.6,19.2,2021,4
1/4/2021 06:00,6,7,1655.5,14.6,3873.7,19.3,2021,4
1/4/2021 07:00,7,7,1694.7,14.1,4094.2,19.2,2021,4
1/4/2021 08:00,8,7,1676.7,14.4,4216.1,19.6,2021,4
1/4/2021 09:00,9,7,1727.5,17.4,4527.3,20,2021,4
1/4/2021 10:00,10,7,1785.5,18.8,4842.9,20.1,2021,4
1/4/2021 11:00,11,7,1818,19.2,5063.1,22.5,2021,4
1/4/2021 12:00,12,7,1858,19.7,5171.8,23.2,2021,4
1/4/2021 13:00,13,7,1843.4,20.1,5275.1,23.1,2021,4
1/4/2021 14:00,14,7,1860.7,19.7,5294.1,24.2,2021,4
1/4/2021 15:00,15,7,1855.8,20.4,5206,23.7,2021,4
1/4/2021 16:00,16,7,1848.9,19.4,5084.1,22.8,2021,4
1/4/2021 17:00,17,7,1829,19.7,4952.5,22.8,2021,4
1/4/2021 18:00,18,7,1875.5,18.7,4925.6,21.7,2021,4
1/4/2021 19:00,19,7,1911,17.3,5011.7,21,2021,4
1/4/2021 20:00,20,7,2089.1,17.4,5508.9,20.5,2021,4
1/4/2021 21:00,21,7,2110.9,17.1,5605.4,20.2,2021,4
1/4/2021 22:00,22,7,2081.1,16.8,5427.4,20.4,2021,4
1/4/2021 23:00,23,7,2001.1,17,5089.4,20.8,2021,4
2/4/2021 00:00,0,1,1909.3,16.3,4765.9,20.2,2021,4
2/4/2021 01:00,1,1,1804.2,15.7,4420.3,19.8,2021,4
2/4/2021 02:00,2,1,1694.5,13.1,4090.7,19.4,2021,4
2/4/2021 03:00,3,1,1598.3,11.3,3864.6,18.7,2021,4
2/4/2021 04:00,4,1,1526.9,10.2,3738.7,19.4,2021,4
2/4/2021 05:00,5,1,1503.7,11.4,3650.8,19.2,2021,4
2/4/2021 06:00,6,1,1480.5,12.2,3582.8,19.4,2021,4
2/4/2021 07:00,7,1,1481.6,12.6,3597.2,19.1,2021,4
2/4/2021 08:00,8,1,1433.8,11.9,3521.7,19.2,2021,4
2/4/2021 09:00,9,1,1456.4,18.5,3669.7,19.3,2021,4
2/4/2021 10:00,10,1,1538,20.6,3958.1,22,2021,4
2/4/2021 11:00,11,1,1569.2,21.1,4198.6,23.3,2021,4
2/4/2021 12:00,12,1,1582.3,20.5,4384.6,23.5,2021,4
2/4/2021 13:00,13,1,1600.1,20.9,4526.3,24.1,2021,4
2/4/2021 14:00,14,1,1616.9,20.4,4603.4,24.6,2021,4
2/4/2021 15:00,15,1,1604.6,20.3,4473.2,24,2021,4
2/4/2021 16:00,16,1,1580.9,20.4,4357.3,23.8,2021,4
2/4/2021 17:00,17,1,1600.2,20.2,4318.3,23.4,2021,4
2/4/2021 18:00,18,1,1626.5,19.9,4345.3,22.4,2021,4
2/4/2021 19:00,19,1,1674.1,18.7,4529,21.3,2021,4
2/4/2021 20:00,20,1,1847.5,18.8,4982.5,20.8,2021,4
2/4/2021 21:00,21,1,1888.6,18.6,5159.1,20.6,2021,4
2/4/2021 22:00,22,1,1849.9,18.1,5041.1,20.7,2021,4
2/4/2021 23:00,23,1,1770.1,17.7,4788.5,20.5,2021,4
3/4/2021 00:00,0,7,1691.1,17,4521,21.1,2021,4
3/4/2021 01:00,1,7,1614.5,16.4,4173.4,20.6,2021,4
3/4/2021 02:00,2,7,1556.1,16.1,3885,20.3,2021,4
3/4/2021 03:00,3,7,1507.5,16,3680,20.1,2021,4
3/4/2021 04:00,4,7,1495.2,15.2,3562,20.1,2021,4
3/4/2021 05:00,5,7,1485.2,14.8,3504.3,19.7,2021,4
3/4/2021 06:00,6,7,1560.8,14.4,3506.7,19.2,2021,4
3/4/2021 07:00,7,7,1611.1,15.1,3593.2,19.2,2021,4
3/4/2021 08:00,8,7,1536,14.9,3551,19.4,2021,4
3/4/2021 09:00,9,7,1582.3,16.9,3811.5,21.3,2021,4
3/4/2021 10:00,10,7,1603.1,19.3,4111.6,22.4,2021,4
3/4/2021 11:00,11,7,1691.4,21.2,4333.2,23.5,2021,4
3/4/2021 12:00,12,7,1748.7,23.1,4528.6,24.5,2021,4
3/4/2021 13:00,13,7,1717.9,24.1,4673.2,24.4,2021,4
3/4/2021 14:00,14,7,1751.8,25,4734.5,24.8,2021,4
3/4/2021 15:00,15,7,1726.4,25.3,4661.9,25.7,2021,4
3/4/2021 16:00,16,7,1725.3,22.4,4589.9,25.5,2021,4
3/4/2021 17:00,17,7,1726,21.4,4564.9,24.5,2021,4
3/4/2021 18:00,18,7,1734.7,20.7,4576,23.1,2021,4
3/4/2021 19:00,19,7,1787.4,19.6,4729.2,22.2,2021,4
3/4/2021 20:00,20,7,1944.9,18.9,5222,21.4,2021,4
3/4/2021 21:00,21,7,1945,18.6,5285,21.4,2021,4
3/4/2021 22:00,22,7,1872.8,17.4,5122.8,21.4,2021,4
3/4/2021 23:00,23,7,1886.7,16.7,4830.4,21.2,2021,4
4/4/2021 00:00,0,1,1781.3,16.4,4498.2,21,2021,4
4/4/2021 01:00,1,1,1717.4,15.8,4293.3,20.2,2021,4
4/4/2021 02:00,2,1,1659.2,14.1,3938.1,20.4,2021,4
4/4/2021 03:00,3,1,1530.1,13.8,3745.4,20.2,2021,4
4/4/2021 04:00,4,1,1462.5,12.6,3578.3,20.2,2021,4
4/4/2021 05:00,5,1,1428.8,11.8,3494.6,20,2021,4
4/4/2021 06:00,6,1,1404.5,11.5,3438.6,19.5,2021,4
4/4/2021 07:00,7,1,1390.5,11.3,3451,19.6,2021,4
4/4/2021 08:00,8,1,1325.2,12.3,3316.4,19.6,2021,4
4/4/2021 09:00,9,1,1342.5,16,3458.5,21,2021,4
4/4/2021 10:00,10,1,1417.9,20.8,3708,21.4,2021,4
4/4/2021 11:00,11,1,1470.3,21.9,4011,23,2021,4
4/4/2021 12:00,12,1,1484.7,23.2,4232.6,25,2021,4
4/4/2021 13:00,13,1,1517.7,22.9,4409.6,25.8,2021,4
4/4/2021 14:00,14,1,1497.8,22.1,4419.9,26.6,2021,4
4/4/2021 15:00,15,1,1501,22.8,4266,26.1,2021,4
4/4/2021 16:00,16,1,1511.1,22.2,4215.2,26,2021,4
4/4/2021 17:00,17,1,1508.3,21.9,4261.3,25.2,2021,4
4/4/2021 18:00,18,1,1513.1,20.3,4330,23.8,2021,4
4/4/2021 19:00,19,1,1558.8,20.1,4537.5,22.7,2021,4
4/4/2021 20:00,20,1,1738,19.9,5090.8,21.9,2021,4
4/4/2021 21:00,21,1,1805.6,19.1,5174.6,21.7,2021,4
4/4/2021 22:00,22,1,1782.4,19.1,5152.8,21.7,2021,4
4/4/2021 23:00,23,1,1713.2,19.3,4928.3,21.9,2021,4
5/4/2021 00:00,0,2,1643.7,19,4619.8,22,2021,4
5/4/2021 01:00,1,2,1561.3,18.4,4320.5,21.8,2021,4
5/4/2021 02:00,2,2,1513.3,18.1,3978.6,21.4,2021,4
5/4/2021 03:00,3,2,1476.6,18,3807.1,21.6,2021,4
5/4/2021 04:00,4,2,1469.2,18,3700,21.7,2021,4
5/4/2021 05:00,5,2,1482.2,17.8,3697,21.7,2021,4
5/4/2021 06:00,6,2,1579.4,18.1,3813.7,21.4,2021,4
5/4/2021 07:00,7,2,1687.6,18.4,4260.5,21.2,2021,4
5/4/2021 08:00,8,2,1700.4,19.1,4516.6,21.5,2021,4
5/4/2021 09:00,9,2,1715.5,20,4938.3,22.7,2021,4
5/4/2021 10:00,10,2,1786.2,20.5,5349.6,24.2,2021,4
5/4/2021 11:00,11,2,1874.1,21.1,5629.1,25.1,2021,4
5/4/2021 12:00,12,2,1920.9,21.8,5823.7,25.6,2021,4
5/4/2021 13:00,13,2,1948.6,23.4,6053.2,26.4,2021,4
5/4/2021 14:00,14,2,1961.1,23.5,6200,27.7,2021,4
5/4/2021 15:00,15,2,1905.7,23.7,6297.9,28.2,2021,4
5/4/2021 16:00,16,2,1948,22.9,6295,28.5,2021,4
5/4/2021 17:00,17,2,1984.3,22.5,6145.7,28.2,2021,4
5/4/2021 18:00,18,2,1924.3,21.6,6010.3,26.9,2021,4
5/4/2021 19:00,19,2,1942.3,20.6,6043.8,25.3,2021,4
5/4/2021 20:00,20,2,2123.7,20.3,6552,24.7,2021,4
5/4/2021 21:00,21,2,2142.4,19.8,6591.4,24.2,2021,4
5/4/2021 22:00,22,2,2113.1,19.7,6276.3,23.6,2021,4
5/4/2021 23:00,23,2,2005.7,19.4,5887.4,23.3,2021,4
6/4/2021 00:00,0,3,1914.4,17.4,5450.9,23.4,2021,4
6/4/2021 01:00,1,3,1862.2,16.6,5012.1,23.3,2021,4
6/4/2021 02:00,2,3,1735.6,18.8,4637.7,22.2,2021,4
6/4/2021 03:00,3,3,1694.8,18.4,4443.3,21.8,2021,4
6/4/2021 04:00,4,3,1679.8,17.9,4307.5,21.3,2021,4
6/4/2021 05:00,5,3,1665.4,18.1,4254.5,20.7,2021,4
6/4/2021 06:00,6,3,1650.3,18.1,4291.5,21.1,2021,4
6/4/2021 07:00,7,3,1740.8,18.3,4642.5,20.7,2021,4
6/4/2021 08:00,8,3,1756.6,18.9,4869,21.8,2021,4
6/4/2021 09:00,9,3,1798.2,19.4,5284.2,23.6,2021,4
6/4/2021 10:00,10,3,1865.3,20.1,5720.1,25.3,2021,4
6/4/2021 11:00,11,3,1940.6,21.3,6050.1,26.7,2021,4
6/4/2021 12:00,12,3,1997.1,21.6,6321.3,28.2,2021,4
6/4/2021 13:00,13,3,2010.9,22.4,6564.2,28.7,2021,4
6/4/2021 14:00,14,3,2018.7,22.4,6697.1,29,2021,4
6/4/2021 15:00,15,3,2025.4,23.1,6751.7,28.4,2021,4
6/4/2021 16:00,16,3,2028.1,22.8,6722.6,28.3,2021,4
6/4/2021 17:00,17,3,2033.4,22.3,6610.3,27,2021,4
6/4/2021 18:00,18,3,2082.5,21.4,6359.9,25.5,2021,4
6/4/2021 19:00,19,3,2077.2,20.6,6231.2,24.2,2021,4
6/4/2021 20:00,20,3,2145.7,20.3,6704.2,23.2,2021,4
6/4/2021 21:00,21,3,2215,20.1,6767.6,23.1,2021,4
6/4/2021 22:00,22,3,2128.9,20.2,6481.7,23.2,2021,4
6/4/2021 23:00,23,3,2063.2,20.1,6050.8,23.1,2021,4
7/4/2021 00:00,0,4,1970.5,19.6,5578.3,23.8,2021,4
7/4/2021 01:00,1,4,1869.9,19.6,5151.4,23.2,2021,4
7/4/2021 02:00,2,4,1799.4,19.2,4823.9,23.4,2021,4
7/4/2021 03:00,3,4,1761.5,18.9,4569.2,23.4,2021,4
7/4/2021 04:00,4,4,1751.9,18.7,4442.6,22,2021,4
7/4/2021 05:00,5,4,1734.3,18.7,4394.6,22.8,2021,4
7/4/2021 06:00,6,4,1691.6,18.7,4412.2,22.5,2021,4
7/4/2021 07:00,7,4,1745.4,19.1,4743.3,22.4,2021,4
7/4/2021 08:00,8,4,1759.2,19.4,4984.3,22.4,2021,4
7/4/2021 09:00,9,4,1873.4,19.9,5385.7,23.4,2021,4
7/4/2021 10:00,10,4,1902.7,20.3,5793.8,24.8,2021,4
7/4/2021 11:00,11,4,1988.9,22,6094.5,25.7,2021,4
7/4/2021 12:00,12,4,2025.7,23.7,6371.4,26.9,2021,4
7/4/2021 13:00,13,4,2099.1,25,6634.4,27.7,2021,4
7/4/2021 14:00,14,4,2102.1,26.9,6844.9,28.4,2021,4
7/4/2021 15:00,15,4,2092.4,26.6,6964.4,28.9,2021,4
7/4/2021 16:00,16,4,2103.2,27.1,6995.5,29.4,2021,4
7/4/2021 17:00,17,4,2084.8,25.4,6900.7,28.9,2021,4
7/4/2021 18:00,18,4,2095.5,23.4,6707.3,28.1,2021,4
7/4/2021 19:00,19,4,2083.9,21.7,6646.2,26.7,2021,4
7/4/2021 20:00,20,4,2229.2,21.8,7075,26.4,2021,4
7/4/2021 21:00,21,4,2277,21.5,7147.6,26.9,2021,4
7/4/2021 22:00,22,4,2181.6,21,6911.7,26.6,2021,4
7/4/2021 23:00,23,4,2081.8,20.2,6487.8,25.6,2021,4
8/4/2021 00:00,0,5,2020.7,20,5973.1,24.8,2021,4
8/4/2021 01:00,1,5,1893.9,20,5460.6,24.5,2021,4
8/4/2021 02:00,2,5,1846.4,20.2,5060,24.2,2021,4
8/4/2021 03:00,3,5,1798.5,20.5,4811.3,24,2021,4
8/4/2021 04:00,4,5,1747.4,20.8,4653.9,23.2,2021,4
8/4/2021 05:00,5,5,1760.8,20.7,4573.7,22.8,2021,4
8/4/2021 06:00,6,5,1783.7,20.4,4602.7,22.7,2021,4
8/4/2021 07:00,7,5,1858.9,20.4,4872.9,22.5,2021,4
8/4/2021 08:00,8,5,1875.8,20.4,5077.8,23.2,2021,4
8/4/2021 09:00,9,5,1858.4,21.7,5419.5,23.9,2021,4
8/4/2021 10:00,10,5,1937,22.7,5752.6,23.8,2021,4
8/4/2021 11:00,11,5,1972,20,5976.3,24.4,2021,4
8/4/2021 12:00,12,5,2001.1,19.6,6116.7,24.4,2021,4
8/4/2021 13:00,13,5,2020.4,19.4,6202.5,24.7,2021,4
8/4/2021 14:00,14,5,2022.4,19.4,6213,25.6,2021,4
8/4/2021 15:00,15,5,1955.8,18.4,6183.5,26.2,2021,4
8/4/2021 16:00,16,5,1914.2,17.5,6137,26.2,2021,4
8/4/2021 17:00,17,5,1936,17.8,6079.6,25.8,2021,4
8/4/2021 18:00,18,5,1943.9,17.5,6124.2,25.6,2021,4
8/4/2021 19:00,19,5,1990.6,17.9,6273,23.1,2021,4
8/4/2021 20:00,20,5,2098.7,18.4,6327.1,21.4,2021,4
8/4/2021 21:00,21,5,2153.7,18.5,6255,20.8,2021,4
8/4/2021 22:00,22,5,2085.2,18.4,6013.5,20.8,2021,4
8/4/2021 23:00,23,5,1984.8,17.7,5570.2,20.8,2021,4
9/4/2021 00:00,0,6,1888.3,17.4,5127.4,21.1,2021,4
9/4/2021 01:00,1,6,1803.2,16.8,4743.7,21.2,2021,4
9/4/2021 02:00,2,6,1724,17.6,4453,21.2,2021,4
9/4/2021 03:00,3,6,1680.1,18.4,4280.2,21.4,2021,4
9/4/2021 04:00,4,6,1668.5,18.7,4181.1,21.2,2021,4
9/4/2021 05:00,5,6,1697.1,18.4,4165,21,2021,4
9/4/2021 06:00,6,6,1683.1,18.2,4244.6,20.8,2021,4
9/4/2021 07:00,7,6,1756.9,18.2,4557.4,20.8,2021,4
9/4/2021 08:00,8,6,1737.6,18.3,4971.4,20.8,2021,4
9/4/2021 09:00,9,6,1758.7,19,5236.5,20.7,2021,4
9/4/2021 10:00,10,6,1832,19.5,5526,21,2021,4
9/4/2021 11:00,11,6,1881.9,19.9,5730,21,2021,4
9/4/2021 12:00,12,6,1913,20.1,5885.6,21.4,2021,4
9/4/2021 13:00,13,6,1914.5,19.5,5968.2,21.7,2021,4
9/4/2021 14:00,14,6,1893.6,20,5966.7,22.5,2021,4
9/4/2021 15:00,15,6,1888.7,20.1,5858.5,22.9,2021,4
9/4/2021 16:00,16,6,1866.1,19.9,5781.5,23.4,2021,4
9/4/2021 17:00,17,6,1886.8,19.5,5665.3,23.2,2021,4
9/4/2021 18:00,18,6,1890.5,18.4,5597.6,22.4,2021,4
