,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA,Año,Mes,Trim
373,13.0,3.0,1910.926,28.2,6651.665,2018.0,1.0,1.0
374,14.0,3.0,1934.33,29.0,6801.267,2018.0,1.0,1.0
375,15.0,3.0,1926.812,29.3,6883.83,2018.0,1.0,1.0
376,16.0,3.0,1917.031,29.7,6899.714,2018.0,1.0,1.0
377,17.0,3.0,1924.775,29.2,6859.691,2018.0,1.0,1.0
378,18.0,3.0,1921.165,28.3,6642.421,2018.0,1.0,1.0
379,19.0,3.0,1866.086,26.8,6419.695,2018.0,1.0,1.0
380,20.0,3.0,1836.827,25.7,6238.975,2018.0,1.0,1.0
381,21.0,3.0,1943.336,25.0,6663.677,2018.0,1.0,1.0
382,22.0,3.0,2033.257,24.9,6974.57,2018.0,1.0,1.0
383,23.0,3.0,1960.776,25.0,6782.104,2018.0,1.0,1.0
384,0.0,4.0,1871.565,24.8,6339.517,2018.0,1.0,1.0
385,1.0,4.0,1750.032,24.3,5863.561,2018.0,1.0,1.0
386,2.0,4.0,1658.278,24.1,5478.514,2018.0,1.0,1.0
387,3.0,4.0,1595.509,23.9,5229.473,2018.0,1.0,1.0
388,4.0,4.0,1556.68,23.7,5077.444,2018.0,1.0,1.0
389,5.0,4.0,1548.918,23.5,4998.218,2018.0,1.0,1.0
390,6.0,4.0,1503.969,23.9,4999.454,2018.0,1.0,1.0
391,7.0,4.0,1458.668,24.1,5009.491,2018.0,1.0,1.0
392,8.0,4.0,1533.939,24.6,5483.722,2018.0,1.0,1.0
393,9.0,4.0,1651.953,25.2,5970.581,2018.0,1.0,1.0
394,10.0,4.0,1740.064,25.7,6446.54,2018.0,1.0,1.0
395,11.0,4.0,1803.216,28.7,6753.059,2018.0,1.0,1.0
396,12.0,4.0,1850.579,29.0,7030.826,2018.0,1.0,1.0
397,13.0,4.0,1879.418,29.9,7277.643,2018.0,1.0,1.0
398,14.0,4.0,1827.594,28.8,7274.132,2018.0,1.0,1.0
399,15.0,4.0,1817.805,27.8,7096.912,2018.0,1.0,1.0
400,16.0,4.0,1793.643,25.1,6802.864,2018.0,1.0,1.0
401,17.0,4.0,1815.937,24.6,6585.702,2018.0,1.0,1.0
402,18.0,4.0,1817.987,24.0,6315.883,2018.0,1.0,1.0
403,19.0,4.0,1795.369,24.5,6095.36,2018.0,1.0,1.0
404,20.0,4.0,1805.691,24.6,6008.09,2018.0,1.0,1.0
405,21.0,4.0,1949.131,24.1,6438.59,2018.0,1.0,1.0
406,22.0,4.0,2020.466,22.9,6748.147,2018.0,1.0,1.0
407,23.0,4.0,1950.541,22.6,6447.948,2018.0,1.0,1.0
408,0.0,5.0,1862.502,22.1,6000.134,2018.0,1.0,1.0
409,1.0,5.0,1746.275,21.8,5596.968,2018.0,1.0,1.0
410,2.0,5.0,1638.527,21.7,5150.503,2018.0,1.0,1.0
411,3.0,5.0,1580.167,20.3,4880.061,2018.0,1.0,1.0
412,4.0,5.0,1546.436,20.0,4738.092,2018.0,1.0,1.0
413,5.0,5.0,1563.469,19.5,4674.766,2018.0,1.0,1.0
414,6.0,5.0,1514.802,19.3,4655.18,2018.0,1.0,1.0
415,7.0,5.0,1475.216,20.2,4627.573,2018.0,1.0,1.0
416,8.0,5.0,1582.695,22.1,5080.366,2018.0,1.0,1.0
417,9.0,5.0,1691.722,24.8,5625.685,2018.0,1.0,1.0
418,10.0,5.0,1798.387,27.7,6113.205,2018.0,1.0,1.0
419,11.0,5.0,1864.46,29.0,6478.681,2018.0,1.0,1.0
420,12.0,5.0,1935.09,31.0,6854.678,2018.0,1.0,1.0
421,13.0,5.0,2009.795,31.8,7069.524,2018.0,1.0,1.0
422,14.0,5.0,2042.071,32.4,7386.145,2018.0,1.0,1.0
423,15.0,5.0,2046.874,30.2,7605.676,2018.0,1.0,1.0
424,16.0,5.0,2053.357,29.2,7637.494,2018.0,1.0,1.0
425,17.0,5.0,2063.289,28.2,7541.814,2018.0,1.0,1.0
426,18.0,5.0,2049.706,29.2,7346.385,2018.0,1.0,1.0
427,19.0,5.0,2012.408,28.6,7049.645,2018.0,1.0,1.0
428,20.0,5.0,1994.726,27.9,6915.267,2018.0,1.0,1.0
429,21.0,5.0,2095.829,27.3,7428.627,2018.0,1.0,1.0
430,22.0,5.0,2170.233,25.3,7815.113,2018.0,1.0,1.0
431,23.0,5.0,2087.289,25.9,7671.962,2018.0,1.0,1.0
432,0.0,6.0,1984.504,25.5,7139.412,2018.0,1.0,1.0
433,1.0,6.0,1858.314,25.8,6585.199,2018.0,1.0,1.0
434,2.0,6.0,1762.158,25.2,6090.531,2018.0,1.0,1.0
435,3.0,6.0,1697.2,24.0,5743.362,2018.0,1.0,1.0
436,4.0,6.0,1678.338,22.7,5493.713,2018.0,1.0,1.0
437,5.0,6.0,1652.175,21.9,5318.213,2018.0,1.0,1.0
438,6.0,6.0,1615.649,20.8,5226.867,2018.0,1.0,1.0
439,7.0,6.0,1552.73,21.2,5113.839,2018.0,1.0,1.0
440,8.0,6.0,1611.635,23.4,5531.658,2018.0,1.0,1.0
441,9.0,6.0,1732.832,26.6,6061.938,2018.0,1.0,1.0
442,10.0,6.0,1890.41,29.4,6620.285,2018.0,1.0,1.0
443,11.0,6.0,1995.691,30.4,7065.417,2018.0,1.0,1.0
444,12.0,6.0,2084.897,31.9,7335.112,2018.0,1.0,1.0
445,13.0,6.0,2159.289,33.9,7634.945,2018.0,1.0,1.0
446,14.0,6.0,2171.702,34.6,7913.634,2018.0,1.0,1.0
447,15.0,6.0,2182.84,33.0,8100.55,2018.0,1.0,1.0
448,16.0,6.0,2188.137,32.8,8166.087,2018.0,1.0,1.0
449,17.0,6.0,2206.392,31.0,8064.954,2018.0,1.0,1.0
450,18.0,6.0,2187.588,29.8,7805.169,2018.0,1.0,1.0
451,19.0,6.0,2131.126,27.6,7377.713,2018.0,1.0,1.0
452,20.0,6.0,2099.328,25.9,7072.831,2018.0,1.0,1.0
453,21.0,6.0,2192.066,25.2,7360.447,2018.0,1.0,1.0
454,22.0,6.0,2254.984,24.9,7502.566,2018.0,1.0,1.0
455,23.0,6.0,2177.635,24.6,7227.298,2018.0,1.0,1.0
456,0.0,7.0,2082.026,24.6,6845.486,2018.0,1.0,1.0
457,1.0,7.0,1952.956,24.4,6445.047,2018.0,1.0,1.0
458,2.0,7.0,1842.887,23.9,6069.85,2018.0,1.0,1.0
459,3.0,7.0,1772.015,23.4,5738.072,2018.0,1.0,1.0
460,4.0,7.0,1719.37,22.8,5482.42,2018.0,1.0,1.0
461,5.0,7.0,1691.892,22.7,5280.293,2018.0,1.0,1.0
462,6.0,7.0,1609.383,21.7,5073.738,2018.0,1.0,1.0
463,7.0,7.0,1511.325,23.1,4751.746,2018.0,1.0,1.0
464,8.0,7.0,1574.146,24.5,4882.407,2018.0,1.0,1.0
465,9.0,7.0,1679.169,25.6,5264.272,2018.0,1.0,1.0
466,10.0,7.0,1780.407,26.4,5661.191,2018.0,1.0,1.0
467,11.0,7.0,1880.977,28.2,5951.17,2018.0,1.0,1.0
468,12.0,7.0,1934.53,30.2,6191.061,2018.0,1.0,1.0
469,13.0,7.0,2026.427,32.5,6456.21,2018.0,1.0,1.0
470,14.0,7.0,2024.086,32.6,6635.738,2018.0,1.0,1.0
471,15.0,7.0,2007.8,30.9,6751.846,2018.0,1.0,1.0
472,16.0,7.0,1983.183,31.2,6783.586,2018.0,1.0,1.0
473,17.0,7.0,1938.376,31.0,6719.69,2018.0,1.0,1.0
474,18.0,7.0,1914.517,30.0,6601.531,2018.0,1.0,1.0
475,19.0,7.0,1876.167,29.4,6468.035,2018.0,1.0,1.0
476,20.0,7.0,1896.042,27.5,6398.516,2018.0,1.0,1.0
477,21.0,7.0,2018.486,27.0,6862.874,2018.0,1.0,1.0
478,22.0,7.0,2066.831,26.2,7083.131,2018.0,1.0,1.0
479,23.0,7.0,1982.076,26.0,6965.048,2018.0,1.0,1.0
480,0.0,1.0,1893.085,25.7,6786.799,2018.0,1.0,1.0
481,1.0,1.0,1811.608,25.9,6563.569,2018.0,1.0,1.0
482,2.0,1.0,1723.684,26.1,6310.028,2018.0,1.0,1.0
483,3.0,1.0,1653.856,25.7,5997.07,2018.0,1.0,1.0
484,4.0,1.0,1579.16,25.4,5766.437,2018.0,1.0,1.0
485,5.0,1.0,1543.79,25.5,5531.025,2018.0,1.0,1.0
486,6.0,1.0,1487.909,25.2,5341.425,2018.0,1.0,1.0
487,7.0,1.0,1376.131,25.5,4927.747,2018.0,1.0,1.0
488,8.0,1.0,1383.832,26.2,4981.161,2018.0,1.0,1.0
489,9.0,1.0,1435.18,28.0,5123.366,2018.0,1.0,1.0
490,10.0,1.0,1512.576,30.8,5425.27,2018.0,1.0,1.0
491,11.0,1.0,1611.216,31.8,5727.155,2018.0,1.0,1.0
492,12.0,1.0,1682.806,31.9,6028.354,2018.0,1.0,1.0
493,13.0,1.0,1788.216,32.4,6371.636,2018.0,1.0,1.0
494,14.0,1.0,1801.823,33.0,6565.338,2018.0,1.0,1.0
495,15.0,1.0,1810.835,32.5,6669.81,2018.0,1.0,1.0
496,16.0,1.0,1803.93,30.4,6750.843,2018.0,1.0,1.0
497,17.0,1.0,1784.296,30.6,6754.161,2018.0,1.0,1.0
498,18.0,1.0,1758.674,29.7,6571.801,2018.0,1.0,1.0
499,19.0,1.0,1734.094,27.8,6329.389,2018.0,1.0,1.0
500,20.0,1.0,1763.352,27.0,6262.471,2018.0,1.0,1.0
501,21.0,1.0,1878.079,26.7,6950.173,2018.0,1.0,1.0
502,22.0,1.0,1962.545,26.5,7501.307,2018.0,1.0,1.0
503,23.0,1.0,1917.878,26.2,7547.183,2018.0,1.0,1.0
504,0.0,2.0,1852.407,25.1,7330.779,2018.0,1.0,1.0
505,1.0,2.0,1783.0,24.6,6892.913,2018.0,1.0,1.0
506,2.0,2.0,1721.262,26.0,6449.216,2018.0,1.0,1.0
507,3.0,2.0,1656.944,25.9,6097.497,2018.0,1.0,1.0
508,4.0,2.0,1622.889,25.2,5860.566,2018.0,1.0,1.0
509,5.0,2.0,1571.922,24.1,5700.329,2018.0,1.0,1.0
510,6.0,2.0,1521.8,23.1,5649.939,2018.0,1.0,1.0
511,7.0,2.0,1456.042,24.2,5569.497,2018.0,1.0,1.0
512,8.0,2.0,1530.135,25.8,6050.261,2018.0,1.0,1.0
513,9.0,2.0,1654.097,28.0,6740.319,2018.0,1.0,1.0
514,10.0,2.0,1780.688,28.9,7404.649,2018.0,1.0,1.0
515,11.0,2.0,1882.14,29.7,7842.073,2018.0,1.0,1.0
516,12.0,2.0,1990.702,30.2,8181.477,2018.0,1.0,1.0
517,13.0,2.0,2063.502,31.2,8528.86,2018.0,1.0,1.0
518,14.0,2.0,2112.505,29.8,8502.519,2018.0,1.0,1.0
519,15.0,2.0,2097.043,27.9,8294.804,2018.0,1.0,1.0
520,16.0,2.0,2058.328,26.4,8090.7,2018.0,1.0,1.0
521,17.0,2.0,2033.427,27.2,7953.526,2018.0,1.0,1.0
522,18.0,2.0,2024.635,27.6,7795.407,2018.0,1.0,1.0
523,19.0,2.0,1970.975,26.3,7405.34,2018.0,1.0,1.0
524,20.0,2.0,1952.576,26.4,7244.581,2018.0,1.0,1.0
525,21.0,2.0,2063.398,25.8,7765.81,2018.0,1.0,1.0
526,22.0,2.0,2146.344,25.4,8042.352,2018.0,1.0,1.0
527,23.0,2.0,2094.469,24.8,7727.711,2018.0,1.0,1.0
528,0.0,3.0,2005.93,23.8,7129.232,2018.0,1.0,1.0
529,1.0,3.0,1905.133,23.6,6583.076,2018.0,1.0,1.0
530,2.0,3.0,1805.44,23.8,6123.352,2018.0,1.0,1.0
531,3.0,3.0,1738.726,24.0,5830.403,2018.0,1.0,1.0
532,4.0,3.0,1712.852,24.3,5659.531,2018.0,1.0,1.0
533,5.0,3.0,1698.813,24.4,5556.361,2018.0,1.0,1.0
534,6.0,3.0,1659.738,24.4,5543.03,2018.0,1.0,1.0
535,7.0,3.0,1585.12,24.7,5511.967,2018.0,1.0,1.0
536,8.0,3.0,1665.366,25.9,6011.71,2018.0,1.0,1.0
537,9.0,3.0,1812.815,27.9,6684.224,2018.0,1.0,1.0
538,10.0,3.0,1934.892,30.1,7284.326,2018.0,1.0,1.0
539,11.0,3.0,2008.364,32.0,7676.962,2018.0,1.0,1.0
540,12.0,3.0,2098.572,32.8,8102.911,2018.0,1.0,1.0
541,13.0,3.0,2185.977,33.0,8412.936,2018.0,1.0,1.0
542,14.0,3.0,2214.566,34.6,8694.778,2018.0,1.0,1.0
543,15.0,3.0,2198.154,35.8,8836.386,2018.0,1.0,1.0
544,16.0,3.0,2143.052,29.2,8316.879,2018.0,1.0,1.0
545,17.0,3.0,2120.76,25.8,7745.868,2018.0,1.0,1.0
546,18.0,3.0,2113.458,27.1,7576.386,2018.0,1.0,1.0
547,19.0,3.0,2058.535,28.0,7360.83,2018.0,1.0,1.0
548,20.0,3.0,2009.529,26.4,7214.021,2018.0,1.0,1.0
549,21.0,3.0,2101.009,26.0,7643.285,2018.0,1.0,1.0
550,22.0,3.0,2189.679,25.7,7961.238,2018.0,1.0,1.0
551,23.0,3.0,2122.087,25.8,7779.218,2018.0,1.0,1.0
552,0.0,4.0,2033.324,25.0,7311.027,2018.0,1.0,1.0
553,1.0,4.0,1891.482,23.8,6727.85,2018.0,1.0,1.0
554,2.0,4.0,1769.762,23.4,6190.7,2018.0,1.0,1.0
555,3.0,4.0,1707.926,22.6,5779.163,2018.0,1.0,1.0
556,4.0,4.0,1651.842,21.4,5484.43,2018.0,1.0,1.0
557,5.0,4.0,1620.305,19.9,5244.781,2018.0,1.0,1.0
558,6.0,4.0,1575.32,18.9,5101.41,2018.0,1.0,1.0
559,7.0,4.0,1518.19,18.4,4939.112,2018.0,1.0,1.0
560,8.0,4.0,1566.873,18.7,5176.858,2018.0,1.0,1.0
561,9.0,4.0,1671.914,20.0,5500.656,2018.0,1.0,1.0
562,10.0,4.0,1737.623,21.2,5756.12,2018.0,1.0,1.0
563,11.0,4.0,1780.06,23.3,5910.341,2018.0,1.0,1.0
564,12.0,4.0,1839.934,23.4,6049.331,2018.0,1.0,1.0
565,13.0,4.0,1845.296,23.9,6146.144,2018.0,1.0,1.0
566,14.0,4.0,1849.939,25.4,6249.784,2018.0,1.0,1.0
567,15.0,4.0,1859.375,26.0,6349.665,2018.0,1.0,1.0
568,16.0,4.0,1879.641,25.8,6360.228,2018.0,1.0,1.0
569,17.0,4.0,1877.099,25.4,6310.891,2018.0,1.0,1.0
570,18.0,4.0,1876.15,24.4,6083.786,2018.0,1.0,1.0
571,19.0,4.0,1827.336,23.8,5809.196,2018.0,1.0,1.0
572,20.0,4.0,1801.27,22.3,5704.909,2018.0,1.0,1.0
573,21.0,4.0,1948.844,21.5,6156.0,2018.0,1.0,1.0
574,22.0,4.0,2002.735,20.9,6236.424,2018.0,1.0,1.0
575,23.0,4.0,1927.859,19.1,5829.184,2018.0,1.0,1.0
576,0.0,5.0,1849.338,18.4,5404.207,2018.0,1.0,1.0
577,1.0,5.0,1737.117,17.9,4972.621,2018.0,1.0,1.0
578,2.0,5.0,1638.478,17.2,4616.746,2018.0,1.0,1.0
579,3.0,5.0,1574.183,16.1,4397.112,2018.0,1.0,1.0
580,4.0,5.0,1543.366,16.0,4291.295,2018.0,1.0,1.0
581,5.0,5.0,1543.513,15.9,4234.968,2018.0,1.0,1.0
582,6.0,5.0,1529.113,14.9,4274.407,2018.0,1.0,1.0
583,7.0,5.0,1465.885,15.2,4253.877,2018.0,1.0,1.0
584,8.0,5.0,1541.075,16.9,4585.069,2018.0,1.0,1.0
585,9.0,5.0,1621.385,19.1,5033.575,2018.0,1.0,1.0
586,10.0,5.0,1718.005,21.5,5424.919,2018.0,1.0,1.0
587,11.0,5.0,1776.699,22.6,5656.506,2018.0,1.0,1.0
588,12.0,5.0,1820.743,23.6,5827.829,2018.0,1.0,1.0
589,13.0,5.0,1850.607,23.4,5925.112,2018.0,1.0,1.0
590,14.0,5.0,1855.837,24.4,5963.998,2018.0,1.0,1.0
591,15.0,5.0,1863.641,23.9,5986.514,2018.0,1.0,1.0
592,16.0,5.0,1865.832,23.9,5972.792,2018.0,1.0,1.0
593,17.0,5.0,1901.323,23.2,5903.852,2018.0,1.0,1.0
594,18.0,5.0,1903.953,23.8,5777.796,2018.0,1.0,1.0
595,19.0,5.0,1874.496,21.9,5600.168,2018.0,1.0,1.0
596,20.0,5.0,1843.338,21.4,5616.129,2018.0,1.0,1.0
597,21.0,5.0,1981.63,20.8,6141.392,2018.0,1.0,1.0
598,22.0,5.0,2043.488,20.4,6134.889,2018.0,1.0,1.0
599,23.0,5.0,1963.087,20.4,5752.995,2018.0,1.0,1.0
600,0.0,6.0,1849.909,20.4,5347.54,2018.0,1.0,1.0
601,1.0,6.0,1757.13,20.9,4984.194,2018.0,1.0,1.0
602,2.0,6.0,1675.272,22.4,4694.429,2018.0,1.0,1.0
603,3.0,6.0,1621.107,21.8,4503.01,2018.0,1.0,1.0
604,4.0,6.0,1612.356,21.4,4360.705,2018.0,1.0,1.0
605,5.0,6.0,1600.463,21.0,4342.197,2018.0,1.0,1.0
606,6.0,6.0,1595.842,21.2,4446.649,2018.0,1.0,1.0
607,7.0,6.0,1550.308,21.3,4543.098,2018.0,1.0,1.0
608,8.0,6.0,1602.419,21.8,4805.689,2018.0,1.0,1.0
609,9.0,6.0,1713.861,22.8,5268.35,2018.0,1.0,1.0
610,10.0,6.0,1846.187,23.4,5681.15,2018.0,1.0,1.0
611,11.0,6.0,1888.769,24.7,5933.82,2018.0,1.0,1.0
612,12.0,6.0,1939.001,25.8,6139.541,2018.0,1.0,1.0
613,13.0,6.0,1967.616,27.6,6333.777,2018.0,1.0,1.0
614,14.0,6.0,2006.441,27.5,6474.681,2018.0,1.0,1.0
615,15.0,6.0,1999.964,28.5,6546.358,2018.0,1.0,1.0
616,16.0,6.0,1990.206,28.8,6596.931,2018.0,1.0,1.0
617,17.0,6.0,1991.15,28.5,6587.272,2018.0,1.0,1.0
618,18.0,6.0,2009.112,27.6,6454.329,2018.0,1.0,1.0
619,19.0,6.0,1995.327,26.3,6199.348,2018.0,1.0,1.0
620,20.0,6.0,1997.191,26.0,6167.903,2018.0,1.0,1.0
621,21.0,6.0,2120.766,25.2,6668.73,2018.0,1.0,1.0
622,22.0,6.0,2144.956,24.9,6773.76,2018.0,1.0,1.0
623,23.0,6.0,2044.896,25.5,6526.929,2018.0,1.0,1.0
624,0.0,7.0,1937.112,25.8,6247.348,2018.0,1.0,1.0
625,1.0,7.0,1864.427,25.0,5853.518,2018.0,1.0,1.0
626,2.0,7.0,1773.048,24.2,5454.978,2018.0,1.0,1.0
627,3.0,7.0,1686.14,23.6,5168.13,2018.0,1.0,1.0
628,4.0,7.0,1653.076,23.2,4944.376,2018.0,1.0,1.0
629,5.0,7.0,1620.369,22.6,4800.545,2018.0,1.0,1.0
630,6.0,7.0,1575.443,22.2,4706.396,2018.0,1.0,1.0
631,7.0,7.0,1509.052,22.1,4492.608,2018.0,1.0,1.0
632,8.0,7.0,1521.309,22.2,4494.948,2018.0,1.0,1.0
633,9.0,7.0,1617.348,22.5,4695.812,2018.0,1.0,1.0
634,10.0,7.0,1686.662,22.6,4955.638,2018.0,1.0,1.0
635,11.0,7.0,1762.985,24.4,5186.963,2018.0,1.0,1.0
636,12.0,7.0,1809.304,26.2,5422.594,2018.0,1.0,1.0
637,13.0,7.0,1820.195,27.1,5711.36,2018.0,1.0,1.0
638,14.0,7.0,1804.886,27.6,5935.594,2018.0,1.0,1.0
639,15.0,7.0,1780.92,28.8,6090.695,2018.0,1.0,1.0
640,16.0,7.0,1767.133,28.2,6145.252,2018.0,1.0,1.0
641,17.0,7.0,1773.088,28.4,6217.659,2018.0,1.0,1.0
642,18.0,7.0,1800.775,28.8,6288.217,2018.0,1.0,1.0
643,19.0,7.0,1805.668,28.2,6266.188,2018.0,1.0,1.0
644,20.0,7.0,1817.812,27.7,6227.935,2018.0,1.0,1.0
645,21.0,7.0,1948.518,26.8,6749.535,2018.0,1.0,1.0
646,22.0,7.0,2022.693,25.9,7030.498,2018.0,1.0,1.0
647,23.0,7.0,1939.505,24.8,6805.525,2018.0,1.0,1.0
648,0.0,1.0,1857.331,24.0,6480.592,2018.0,1.0,1.0
649,1.0,1.0,1768.711,23.5,6109.41,2018.0,1.0,1.0
650,2.0,1.0,1677.39,23.1,5733.064,2018.0,1.0,1.0
651,3.0,1.0,1582.58,23.1,5384.296,2018.0,1.0,1.0
652,4.0,1.0,1513.521,21.7,5110.436,2018.0,1.0,1.0
653,5.0,1.0,1486.937,21.5,4901.665,2018.0,1.0,1.0
654,6.0,1.0,1443.728,21.1,4737.245,2018.0,1.0,1.0
655,7.0,1.0,1318.64,22.3,4328.182,2018.0,1.0,1.0
656,8.0,1.0,1309.716,23.5,4312.311,2018.0,1.0,1.0
657,9.0,1.0,1348.517,26.0,4530.602,2018.0,1.0,1.0
658,10.0,1.0,1435.52,27.8,4813.342,2018.0,1.0,1.0
659,11.0,1.0,1507.934,29.8,5093.234,2018.0,1.0,1.0
660,12.0,1.0,1571.516,30.8,5389.477,2018.0,1.0,1.0
661,13.0,1.0,1636.102,31.4,5686.017,2018.0,1.0,1.0
662,14.0,1.0,1645.07,32.0,5877.961,2018.0,1.0,1.0
663,15.0,1.0,1651.043,30.4,5981.6,2018.0,1.0,1.0
664,16.0,1.0,1672.35,29.4,6046.239,2018.0,1.0,1.0
665,17.0,1.0,1658.154,28.4,5990.664,2018.0,1.0,1.0
666,18.0,1.0,1669.172,27.8,5853.491,2018.0,1.0,1.0
667,19.0,1.0,1678.74,26.0,5670.989,2018.0,1.0,1.0
668,20.0,1.0,1691.415,24.6,5527.058,2018.0,1.0,1.0
669,21.0,1.0,1849.613,24.0,6040.151,2018.0,1.0,1.0
670,22.0,1.0,1946.781,23.8,6348.258,2018.0,1.0,1.0
671,23.0,1.0,1893.594,23.4,6237.257,2018.0,1.0,1.0
672,0.0,2.0,1824.5,23.3,5962.454,2018.0,1.0,1.0
673,1.0,2.0,1736.618,23.1,5578.298,2018.0,1.0,1.0
674,2.0,2.0,1665.237,22.0,5203.826,2018.0,1.0,1.0
675,3.0,2.0,1593.037,21.5,4916.702,2018.0,1.0,1.0
676,4.0,2.0,1555.33,21.3,4741.498,2018.0,1.0,1.0
677,5.0,2.0,1544.228,21.2,4648.175,2018.0,1.0,1.0
678,6.0,2.0,1517.449,21.0,4675.821,2018.0,1.0,1.0
679,7.0,2.0,1458.983,21.1,4710.456,2018.0,1.0,1.0
680,8.0,2.0,1514.241,22.5,5139.122,2018.0,1.0,1.0
681,9.0,2.0,1626.896,24.2,5671.21,2018.0,1.0,1.0
682,10.0,2.0,1712.827,25.0,6118.296,2018.0,1.0,1.0
683,11.0,2.0,1783.942,26.2,6373.224,2018.0,1.0,1.0
684,12.0,2.0,1863.804,27.1,6559.745,2018.0,1.0,1.0
685,13.0,2.0,1910.301,28.0,6762.24,2018.0,1.0,1.0
686,14.0,2.0,2002.344,29.0,6959.464,2018.0,1.0,1.0
687,15.0,2.0,2000.777,30.4,7108.486,2018.0,1.0,1.0
688,16.0,2.0,2030.83,29.8,7152.78,2018.0,1.0,1.0
689,17.0,2.0,2038.818,29.3,7101.465,2018.0,1.0,1.0
690,18.0,2.0,2053.524,28.2,6900.782,2018.0,1.0,1.0
691,19.0,2.0,2011.816,26.6,6545.955,2018.0,1.0,1.0
692,20.0,2.0,2013.096,25.6,6355.188,2018.0,1.0,1.0
693,21.0,2.0,2128.349,24.6,6833.949,2018.0,1.0,1.0
694,22.0,2.0,2192.472,24.0,7033.032,2018.0,1.0,1.0
695,23.0,2.0,2111.384,24.2,6738.568,2018.0,1.0,1.0
696,0.0,3.0,1999.307,24.0,6353.055,2018.0,1.0,1.0
697,1.0,3.0,1892.45,23.2,5825.875,2018.0,1.0,1.0
698,2.0,3.0,1783.505,22.8,5410.747,2018.0,1.0,1.0
699,3.0,3.0,1733.224,21.9,5101.973,2018.0,1.0,1.0
700,4.0,3.0,1691.988,21.5,4919.37,2018.0,1.0,1.0
701,5.0,3.0,1706.144,21.0,4836.677,2018.0,1.0,1.0
702,6.0,3.0,1714.76,20.8,4863.429,2018.0,1.0,1.0
703,7.0,3.0,1647.141,20.7,4872.91,2018.0,1.0,1.0
704,8.0,3.0,1718.112,21.0,5217.02,2018.0,1.0,1.0
705,9.0,3.0,1834.546,22.2,5708.905,2018.0,1.0,1.0
706,10.0,3.0,1907.924,24.0,6130.509,2018.0,1.0,1.0
707,11.0,3.0,1969.54,26.0,6497.184,2018.0,1.0,1.0
708,12.0,3.0,2028.412,27.2,6769.793,2018.0,1.0,1.0
709,13.0,3.0,2112.057,28.6,7077.664,2018.0,1.0,1.0
710,14.0,3.0,2167.543,29.4,7369.985,2018.0,1.0,1.0
711,15.0,3.0,2205.751,31.4,7627.01,2018.0,1.0,1.0
712,16.0,3.0,2219.9,32.4,7777.149,2018.0,1.0,1.0
713,17.0,3.0,2242.96,32.6,7803.227,2018.0,1.0,1.0
714,18.0,3.0,2240.658,31.6,7655.41,2018.0,1.0,1.0
715,19.0,3.0,2183.381,30.3,7353.189,2018.0,1.0,1.0
716,20.0,3.0,2179.582,28.7,7198.787,2018.0,1.0,1.0
717,21.0,3.0,2269.302,27.1,7699.955,2018.0,1.0,1.0
718,22.0,3.0,2301.374,26.1,8034.027,2018.0,1.0,1.0
719,23.0,3.0,2252.334,25.9,7822.345,2018.0,1.0,1.0
720,0.0,4.0,2128.591,25.9,7374.697,2018.0,1.0,1.0
721,1.0,4.0,2010.636,25.5,6860.829,2018.0,1.0,1.0
722,2.0,4.0,1910.72,24.5,6430.765,2018.0,1.0,1.0
723,3.0,4.0,1812.939,24.3,6047.208,2018.0,1.0,1.0
724,4.0,4.0,1789.008,24.9,5822.475,2018.0,1.0,1.0
725,5.0,4.0,1752.631,24.2,5686.31,2018.0,1.0,1.0
726,6.0,4.0,1734.493,24.1,5663.185,2018.0,1.0,1.0
727,7.0,4.0,1689.827,24.0,5621.416,2018.0,1.0,1.0
728,8.0,4.0,1748.127,24.9,5957.076,2018.0,1.0,1.0
729,9.0,4.0,1875.855,26.2,6539.003,2018.0,1.0,1.0
730,10.0,4.0,1999.605,28.0,7030.934,2018.0,1.0,1.0
731,11.0,4.0,2093.203,29.0,7419.324,2018.0,1.0,1.0
732,12.0,4.0,2168.32,31.0,7854.871,2018.0,1.0,1.0
733,13.0,4.0,2268.865,31.0,8242.261,2018.0,1.0,1.0
734,14.0,4.0,2287.839,31.8,8607.686,2018.0,1.0,1.0
735,15.0,4.0,2297.08,32.2,8757.789,2018.0,1.0,1.0
736,16.0,4.0,2268.157,32.0,8780.832,2018.0,1.0,1.0
737,17.0,4.0,2289.532,31.2,8637.88,2018.0,1.0,1.0
738,18.0,4.0,2288.685,30.6,8259.789,2018.0,1.0,1.0
739,19.0,4.0,2229.835,29.8,7764.616,2018.0,1.0,1.0
740,20.0,4.0,2142.278,28.4,7496.647,2018.0,1.0,1.0
741,21.0,4.0,2265.614,24.5,7915.366,2018.0,1.0,1.0
742,22.0,4.0,2318.221,25.1,8213.177,2018.0,1.0,1.0
743,23.0,4.0,2215.013,25.5,8023.866,2018.0,1.0,1.0
744,0.0,5.0,2120.547,25.2,7589.119,2018.0,2.0,1.0
745,1.0,5.0,1979.887,25.1,7114.879,2018.0,2.0,1.0
746,2.0,5.0,1881.046,24.8,6583.529,2018.0,2.0,1.0
747,3.0,5.0,1787.63,24.4,6246.69,2018.0,2.0,1.0
748,4.0,5.0,1746.61,23.4,5979.145,2018.0,2.0,1.0
749,5.0,5.0,1738.368,22.4,5839.361,2018.0,2.0,1.0
