,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA,Clima GBA,Año,Mes
3075,3.0,4.0,1510.4,17.4,4168.7,18.5,2018.0,5.0
3076,4.0,4.0,1510.6,16.8,4083.3,18.5,2018.0,5.0
3077,5.0,4.0,1518.4,17.0,4088.4,18.6,2018.0,5.0
3078,6.0,4.0,1546.0,17.0,4239.8,18.8,2018.0,5.0
3079,7.0,4.0,1677.3,16.6,4769.8,18.7,2018.0,5.0
3080,8.0,4.0,1752.8,16.4,5237.2,18.7,2018.0,5.0
3081,9.0,4.0,1690.5,18.0,5380.4,18.7,2018.0,5.0
3082,10.0,4.0,1732.2,18.5,5663.3,19.2,2018.0,5.0
3083,11.0,4.0,1754.6,18.7,5836.0,19.3,2018.0,5.0
3084,12.0,4.0,1768.6,18.7,5965.0,20.2,2018.0,5.0
3085,13.0,4.0,1714.7,19.9,5926.6,20.7,2018.0,5.0
3086,14.0,4.0,1707.2,21.7,5894.5,21.0,2018.0,5.0
3087,15.0,4.0,1697.6,21.5,5833.7,21.0,2018.0,5.0
3088,16.0,4.0,1719.3,21.5,5752.8,20.7,2018.0,5.0
3089,17.0,4.0,1752.7,21.1,5677.5,20.3,2018.0,5.0
3090,18.0,4.0,1789.4,20.4,5637.4,19.7,2018.0,5.0
3091,19.0,4.0,1985.9,20.0,6095.1,19.0,2018.0,5.0
3092,20.0,4.0,2060.1,18.6,6326.8,18.4,2018.0,5.0
3093,21.0,4.0,2052.7,16.9,6352.6,18.6,2018.0,5.0
3094,22.0,4.0,1988.4,15.6,6213.8,18.9,2018.0,5.0
3095,23.0,4.0,1879.2,15.8,5791.8,18.8,2018.0,5.0
3096,0.0,5.0,1727.1,14.8,5287.4,17.8,2018.0,5.0
3097,1.0,5.0,1640.7,15.3,4754.4,17.4,2018.0,5.0
3098,2.0,5.0,1609.7,15.1,4372.5,17.5,2018.0,5.0
3099,3.0,5.0,1586.4,14.2,4170.2,17.9,2018.0,5.0
3100,4.0,5.0,1568.6,13.6,4069.8,17.4,2018.0,5.0
3101,5.0,5.0,1559.0,12.0,4068.0,17.2,2018.0,5.0
3102,6.0,5.0,1554.6,11.8,4213.3,17.7,2018.0,5.0
3103,7.0,5.0,1608.2,12.2,4717.5,17.9,2018.0,5.0
3104,8.0,5.0,1684.9,14.6,5253.3,18.0,2018.0,5.0
3105,9.0,5.0,1692.4,14.8,5409.8,19.2,2018.0,5.0
3106,10.0,5.0,1751.2,15.7,5685.8,19.6,2018.0,5.0
3107,11.0,5.0,1753.2,17.4,5880.1,19.6,2018.0,5.0
3108,12.0,5.0,1749.9,19.7,6019.1,19.2,2018.0,5.0
3109,13.0,5.0,1731.9,22.1,6079.7,18.4,2018.0,5.0
3110,14.0,5.0,1770.7,20.0,6127.5,18.4,2018.0,5.0
3111,15.0,5.0,1743.5,18.3,6069.8,18.9,2018.0,5.0
3112,16.0,5.0,1760.6,16.9,5998.8,19.4,2018.0,5.0
3113,17.0,5.0,1744.3,16.4,5902.7,19.4,2018.0,5.0
3114,18.0,5.0,1810.0,16.3,5973.5,19.4,2018.0,5.0
3115,19.0,5.0,1984.7,16.4,6372.1,18.8,2018.0,5.0
3116,20.0,5.0,2017.5,16.2,6550.9,18.4,2018.0,5.0
3117,21.0,5.0,2003.8,16.0,6590.1,18.3,2018.0,5.0
3118,22.0,5.0,1972.3,16.2,6381.4,17.9,2018.0,5.0
3119,23.0,5.0,1879.0,16.4,5945.1,17.2,2018.0,5.0
3120,0.0,6.0,1783.8,16.4,5428.3,17.0,2018.0,5.0
3121,1.0,6.0,1717.2,16.0,4883.8,16.5,2018.0,5.0
3122,2.0,6.0,1634.9,15.8,4509.5,16.4,2018.0,5.0
3123,3.0,6.0,1609.0,15.8,4267.1,16.1,2018.0,5.0
3124,4.0,6.0,1587.3,11.86153846153846,4157.6,15.8,2018.0,5.0
3125,5.0,6.0,1595.3,15.2,4141.1,15.8,2018.0,5.0
3126,6.0,6.0,1585.6,15.0,4263.0,15.4,2018.0,5.0
3127,7.0,6.0,1673.5,15.4,4756.3,15.3,2018.0,5.0
3128,8.0,6.0,1741.9,15.4,5198.0,14.8,2018.0,5.0
3129,9.0,6.0,1716.7,16.0,5363.0,16.2,2018.0,5.0
3130,10.0,6.0,1794.8,16.9,5626.8,18.6,2018.0,5.0
3131,11.0,6.0,1821.7,18.0,5781.7,19.9,2018.0,5.0
3132,12.0,6.0,1814.5,19.2,5844.7,20.0,2018.0,5.0
3133,13.0,6.0,1804.6,19.4,5826.8,19.8,2018.0,5.0
3134,14.0,6.0,1785.4,19.2,5853.4,18.8,2018.0,5.0
3135,15.0,6.0,1768.0,18.9,5791.4,19.4,2018.0,5.0
3136,16.0,6.0,1722.6,18.2,5645.4,21.1,2018.0,5.0
3137,17.0,6.0,1707.7,17.3,5557.9,20.0,2018.0,5.0
3138,18.0,6.0,1788.0,16.4,5533.2,18.8,2018.0,5.0
3139,19.0,6.0,1975.0,15.8,5970.4,17.2,2018.0,5.0
3140,20.0,6.0,2036.8,14.5,6211.4,16.7,2018.0,5.0
3141,21.0,6.0,2017.3,13.6,6216.6,16.0,2018.0,5.0
3142,22.0,6.0,2007.9,12.4,6088.1,15.1,2018.0,5.0
3143,23.0,6.0,1921.1,12.4,5858.5,14.9,2018.0,5.0
3144,0.0,7.0,1839.5,12.4,5415.3,14.5,2018.0,5.0
3145,1.0,7.0,1729.5,11.9,5006.3,14.1,2018.0,5.0
3146,2.0,7.0,1618.3,11.0,4637.2,13.8,2018.0,5.0
3147,3.0,7.0,1582.6,10.4,4358.3,12.5,2018.0,5.0
3148,4.0,7.0,1570.0,9.4,4218.2,12.3,2018.0,5.0
3149,5.0,7.0,1593.3,7.8,4146.4,12.1,2018.0,5.0
3150,6.0,7.0,1556.6,8.0,4124.8,11.3,2018.0,5.0
3151,7.0,7.0,1604.3,8.0,4260.1,10.9,2018.0,5.0
3152,8.0,7.0,1567.1,7.4,4372.9,11.0,2018.0,5.0
3153,9.0,7.0,1555.0,8.8,4521.6,13.0,2018.0,5.0
3154,10.0,7.0,1655.8,12.4,4836.5,17.5,2018.0,5.0
3155,11.0,7.0,1661.0,15.3,4949.4,19.2,2018.0,5.0
3156,12.0,7.0,1656.8,16.9,4938.4,20.2,2018.0,5.0
3157,13.0,7.0,1628.3,17.6,4920.7,22.4,2018.0,5.0
3158,14.0,7.0,1576.1,17.9,4855.8,22.4,2018.0,5.0
3159,15.0,7.0,1578.3,17.9,4728.5,22.6,2018.0,5.0
3160,16.0,7.0,1564.7,17.7,4601.7,21.7,2018.0,5.0
3161,17.0,7.0,1548.5,16.3,4562.9,20.0,2018.0,5.0
3162,18.0,7.0,1610.4,14.8,4693.9,18.5,2018.0,5.0
3163,19.0,7.0,1835.9,13.5,5403.3,16.3,2018.0,5.0
3164,20.0,7.0,1939.2,12.0,5733.3,15.0,2018.0,5.0
3165,21.0,7.0,1933.3,8.6,5781.7,14.1,2018.0,5.0
3166,22.0,7.0,1831.3,8.1,5619.6,13.6,2018.0,5.0
3167,23.0,7.0,1759.0,7.3,5347.7,13.0,2018.0,5.0
3168,0.0,1.0,1676.9,7.4,5061.7,12.8,2018.0,5.0
3169,1.0,1.0,1608.1,6.5,4731.5,12.7,2018.0,5.0
3170,2.0,1.0,1565.0,6.6,4403.0,12.7,2018.0,5.0
3171,3.0,1.0,1497.2,7.4,4161.3,12.4,2018.0,5.0
3172,4.0,1.0,1459.2,6.7,4005.5,12.1,2018.0,5.0
3173,5.0,1.0,1426.8,6.0,3901.5,12.0,2018.0,5.0
3174,6.0,1.0,1371.4,5.4,3843.9,12.0,2018.0,5.0
3175,7.0,1.0,1345.6,5.7,3870.6,11.6,2018.0,5.0
3176,8.0,1.0,1356.0,4.9,3837.8,11.3,2018.0,5.0
3177,9.0,1.0,1255.5,6.9,3841.1,13.0,2018.0,5.0
3178,10.0,1.0,1327.4,11.5,4109.3,18.4,2018.0,5.0
3179,11.0,1.0,1363.2,14.4,4319.4,19.3,2018.0,5.0
3180,12.0,1.0,1389.1,15.2,4391.2,19.8,2018.0,5.0
3181,13.0,1.0,1402.8,15.3,4451.5,19.6,2018.0,5.0
3182,14.0,1.0,1391.7,15.5,4445.5,19.7,2018.0,5.0
3183,15.0,1.0,1339.9,15.7,4351.6,19.9,2018.0,5.0
3184,16.0,1.0,1331.0,15.6,4247.6,19.8,2018.0,5.0
3185,17.0,1.0,1339.4,14.9,4175.8,19.8,2018.0,5.0
3186,18.0,1.0,1390.0,13.1,4446.0,19.4,2018.0,5.0
3187,19.0,1.0,1598.9,12.7,5199.1,19.2,2018.0,5.0
3188,20.0,1.0,1711.3,12.7,5566.7,19.2,2018.0,5.0
3189,21.0,1.0,1762.6,12.4,5716.8,19.0,2018.0,5.0
3190,22.0,1.0,1742.5,11.2,5662.1,18.7,2018.0,5.0
3191,23.0,1.0,1676.7,11.0,5381.2,18.5,2018.0,5.0
3192,0.0,2.0,1601.5,10.8,4984.7,18.4,2018.0,5.0
3193,1.0,2.0,1517.9,11.0,4515.1,18.0,2018.0,5.0
3194,2.0,2.0,1448.5,11.2,4153.4,17.8,2018.0,5.0
3195,3.0,2.0,1436.9,10.6,3945.7,17.3,2018.0,5.0
3196,4.0,2.0,1433.5,11.0,3858.8,17.0,2018.0,5.0
3197,5.0,2.0,1464.7,11.4,3883.7,16.7,2018.0,5.0
3198,6.0,2.0,1506.4,11.8,4083.5,16.6,2018.0,5.0
3199,7.0,2.0,1559.3,12.0,4711.2,16.3,2018.0,5.0
3200,8.0,2.0,1661.0,12.0,5231.8,16.4,2018.0,5.0
3201,9.0,2.0,1676.6,12.4,5308.7,16.6,2018.0,5.0
3202,10.0,2.0,1714.5,13.5,5551.6,16.8,2018.0,5.0
3203,11.0,2.0,1735.1,15.0,5747.3,17.2,2018.0,5.0
3204,12.0,2.0,1788.6,15.2,5849.9,18.4,2018.0,5.0
3205,13.0,2.0,1778.6,15.1,5747.7,19.4,2018.0,5.0
3206,14.0,2.0,1769.3,15.6,5668.7,20.8,2018.0,5.0
3207,15.0,2.0,1685.3,16.1,5593.8,20.8,2018.0,5.0
3208,16.0,2.0,1712.1,16.2,5476.9,20.1,2018.0,5.0
3209,17.0,2.0,1760.1,16.2,5404.8,19.7,2018.0,5.0
3210,18.0,2.0,1780.9,16.0,5539.7,19.6,2018.0,5.0
3211,19.0,2.0,1956.7,16.0,6071.7,19.3,2018.0,5.0
3212,20.0,2.0,2046.6,16.0,6303.5,19.2,2018.0,5.0
3213,21.0,2.0,2019.4,15.1,6372.9,19.0,2018.0,5.0
3214,22.0,2.0,1958.1,15.1,6201.8,18.7,2018.0,5.0
3215,23.0,2.0,1804.9,14.2,5755.7,18.4,2018.0,5.0
3216,0.0,3.0,1649.8,13.7,5261.9,18.4,2018.0,5.0
3217,1.0,3.0,1628.0,12.0,4730.1,18.0,2018.0,5.0
3218,2.0,3.0,1583.0,13.0,4350.7,17.5,2018.0,5.0
3219,3.0,3.0,1530.2,12.0,4153.3,17.0,2018.0,5.0
3220,4.0,3.0,1497.7,10.3,4069.5,16.8,2018.0,5.0
3221,5.0,3.0,1510.9,8.9,4077.5,16.5,2018.0,5.0
3222,6.0,3.0,1562.9,6.8,4224.9,15.6,2018.0,5.0
3223,7.0,3.0,1641.5,9.0,4776.1,14.9,2018.0,5.0
3224,8.0,3.0,1741.4,8.6,5222.0,14.4,2018.0,5.0
3225,9.0,3.0,1735.1,10.4,5304.4,15.0,2018.0,5.0
3226,10.0,3.0,1773.9,12.3,5520.9,17.2,2018.0,5.0
3227,11.0,3.0,1808.6,13.7,5683.0,19.1,2018.0,5.0
3228,12.0,3.0,1808.6,14.7,5773.0,20.0,2018.0,5.0
3229,13.0,3.0,1749.0,15.5,5661.4,20.4,2018.0,5.0
3230,14.0,3.0,1698.4,15.9,5600.5,20.7,2018.0,5.0
3231,15.0,3.0,1681.9,15.9,5525.6,21.2,2018.0,5.0
3232,16.0,3.0,1676.3,14.8,5441.4,19.8,2018.0,5.0
3233,17.0,3.0,1709.7,13.6,5397.0,17.6,2018.0,5.0
3234,18.0,3.0,1765.1,12.0,5479.3,16.0,2018.0,5.0
3235,19.0,3.0,2006.5,11.4,6157.0,14.9,2018.0,5.0
3236,20.0,3.0,2084.5,10.5,6492.4,13.6,2018.0,5.0
3237,21.0,3.0,2102.9,10.2,6660.7,13.0,2018.0,5.0
3238,22.0,3.0,2035.9,9.9,6551.7,12.7,2018.0,5.0
3239,23.0,3.0,1945.3,10.0,6184.4,12.9,2018.0,5.0
3240,0.0,4.0,1825.4,10.0,5645.1,12.0,2018.0,5.0
3241,1.0,4.0,1720.8,10.3,5094.3,11.3,2018.0,5.0
3242,2.0,4.0,1626.1,10.3,4660.3,10.4,2018.0,5.0
3243,3.0,4.0,1595.8,10.6,4443.3,10.3,2018.0,5.0
3244,4.0,4.0,1597.0,10.4,4351.8,9.8,2018.0,5.0
3245,5.0,4.0,1576.3,9.8,4362.6,9.6,2018.0,5.0
3246,6.0,4.0,1617.8,9.8,4545.8,9.3,2018.0,5.0
3247,7.0,4.0,1727.8,9.6,5148.1,9.1,2018.0,5.0
3248,8.0,4.0,1818.9,7.7,5674.3,9.1,2018.0,5.0
3249,9.0,4.0,1803.9,7.7,5764.7,9.8,2018.0,5.0
3250,10.0,4.0,1858.9,9.5,6027.9,11.6,2018.0,5.0
3251,11.0,4.0,1881.9,12.4,6146.1,12.9,2018.0,5.0
3252,12.0,4.0,1867.4,13.3,6127.0,14.8,2018.0,5.0
3253,13.0,4.0,1812.2,12.5,5981.8,15.4,2018.0,5.0
3254,14.0,4.0,1774.0,13.2,5891.5,16.2,2018.0,5.0
3255,15.0,4.0,1784.6,13.5,5831.4,16.6,2018.0,5.0
3256,16.0,4.0,1773.8,13.7,5738.5,16.0,2018.0,5.0
3257,17.0,4.0,1783.0,13.1,5657.7,14.1,2018.0,5.0
3258,18.0,4.0,1831.5,12.4,5750.2,13.3,2018.0,5.0
3259,19.0,4.0,1987.2,10.4,6510.3,11.6,2018.0,5.0
3260,20.0,4.0,2067.8,8.3,6933.2,10.4,2018.0,5.0
3261,21.0,4.0,2120.7,6.8,7094.3,10.1,2018.0,5.0
3262,22.0,4.0,2028.5,6.6,7003.9,10.4,2018.0,5.0
3263,23.0,4.0,1921.1,6.0,6665.8,10.6,2018.0,5.0
3264,0.0,5.0,1809.1,7.2,6104.2,10.3,2018.0,5.0
3265,1.0,5.0,1675.2,6.0,5440.2,10.1,2018.0,5.0
3266,2.0,5.0,1581.2,5.6,4956.3,11.1,2018.0,5.0
3267,3.0,5.0,1571.9,6.4,4719.8,11.1,2018.0,5.0
3268,4.0,5.0,1538.8,6.4,4616.4,11.2,2018.0,5.0
3269,5.0,5.0,1524.2,13.238461538461538,4610.0,11.9,2018.0,5.0
3270,6.0,5.0,1562.4,7.0,4756.3,11.9,2018.0,5.0
3271,7.0,5.0,1661.8,7.2,5325.0,11.9,2018.0,5.0
3272,8.0,5.0,1773.9,9.0,5855.6,11.8,2018.0,5.0
3273,9.0,5.0,1792.8,8.8,5921.6,11.8,2018.0,5.0
3274,10.0,5.0,1846.4,9.4,6182.7,11.0,2018.0,5.0
3275,11.0,5.0,1872.9,9.7,6398.7,11.4,2018.0,5.0
3276,12.0,5.0,1826.6,9.9,6544.4,12.2,2018.0,5.0
3277,13.0,5.0,1810.2,9.6,6538.4,12.2,2018.0,5.0
3278,14.0,5.0,1826.4,9.8,6621.8,12.2,2018.0,5.0
3279,15.0,5.0,1850.3,10.2,6621.6,12.2,2018.0,5.0
3280,16.0,5.0,1816.4,9.3,6562.3,12.4,2018.0,5.0
3281,17.0,5.0,1822.5,9.2,6511.0,12.4,2018.0,5.0
3282,18.0,5.0,1871.8,9.0,6607.7,12.2,2018.0,5.0
3283,19.0,5.0,2045.0,9.4,7135.0,12.0,2018.0,5.0
3284,20.0,5.0,2098.1,9.1,7479.6,11.4,2018.0,5.0
3285,21.0,5.0,2096.4,9.2,7616.7,10.9,2018.0,5.0
3286,22.0,5.0,2051.7,9.4,7515.3,10.2,2018.0,5.0
3287,23.0,5.0,1940.5,9.6,7165.9,9.7,2018.0,5.0
3288,0.0,6.0,1842.4,9.8,6588.6,9.6,2018.0,5.0
3289,1.0,6.0,1690.8,9.4,5884.1,9.2,2018.0,5.0
3290,2.0,6.0,1591.1,9.0,5361.5,8.6,2018.0,5.0
3291,3.0,6.0,1543.1,9.2,5093.9,8.2,2018.0,5.0
3292,4.0,6.0,1545.1,9.0,4949.7,8.5,2018.0,5.0
3293,5.0,6.0,1553.1,9.0,4940.1,7.8,2018.0,5.0
3294,6.0,6.0,1587.0,8.6,5105.1,8.0,2018.0,5.0
3295,7.0,6.0,1674.7,7.8,5724.0,7.8,2018.0,5.0
3296,8.0,6.0,1795.2,7.2,6296.8,7.6,2018.0,5.0
3297,9.0,6.0,1796.7,9.4,6408.3,9.2,2018.0,5.0
3298,10.0,6.0,1866.7,11.6,6641.5,12.4,2018.0,5.0
3299,11.0,6.0,1858.2,14.2,6690.2,14.2,2018.0,5.0
3300,12.0,6.0,1890.0,15.5,6607.0,17.2,2018.0,5.0
3301,13.0,6.0,1831.9,16.5,6312.1,18.1,2018.0,5.0
3302,14.0,6.0,1730.9,16.8,6159.9,19.5,2018.0,5.0
3303,15.0,6.0,1708.0,17.1,6040.3,19.5,2018.0,5.0
3304,16.0,6.0,1725.0,16.5,5856.3,18.0,2018.0,5.0
3305,17.0,6.0,1760.5,15.7,5826.2,17.3,2018.0,5.0
3306,18.0,6.0,1840.5,14.1,5988.8,17.0,2018.0,5.0
3307,19.0,6.0,1999.2,13.8,6386.6,16.0,2018.0,5.0
3308,20.0,6.0,2053.3,12.8,6631.7,15.7,2018.0,5.0
3309,21.0,6.0,2034.8,12.5,6846.5,12.2,2018.0,5.0
3310,22.0,6.0,2018.9,11.3,6785.8,12.2,2018.0,5.0
3311,23.0,6.0,1924.8,10.4,6633.1,12.3,2018.0,5.0
3312,0.0,7.0,1845.7,11.5,6251.4,11.8,2018.0,5.0
3313,1.0,7.0,1728.2,12.0,5701.7,11.3,2018.0,5.0
3314,2.0,7.0,1672.2,12.5,5288.4,10.8,2018.0,5.0
3315,3.0,7.0,1607.4,12.5,4992.8,10.7,2018.0,5.0
3316,4.0,7.0,1589.0,12.5,4832.5,10.1,2018.0,5.0
3317,5.0,7.0,1582.0,12.0,4758.9,9.6,2018.0,5.0
3318,6.0,7.0,1597.1,12.0,4761.0,9.1,2018.0,5.0
3319,7.0,7.0,1638.2,12.6,4910.3,8.7,2018.0,5.0
3320,8.0,7.0,1651.9,12.3,5134.9,8.8,2018.0,5.0
3321,9.0,7.0,1634.0,11.8,5371.5,9.4,2018.0,5.0
3322,10.0,7.0,1742.1,12.4,5805.8,10.2,2018.0,5.0
3323,11.0,7.0,1795.5,12.0,6057.0,11.0,2018.0,5.0
3324,12.0,7.0,1824.4,12.4,6130.7,12.2,2018.0,5.0
3325,13.0,7.0,1777.9,13.1,6129.3,13.1,2018.0,5.0
3326,14.0,7.0,1735.8,13.5,5929.6,13.8,2018.0,5.0
3327,15.0,7.0,1707.2,12.8,5985.6,13.9,2018.0,5.0
3328,16.0,7.0,1685.0,13.1,5929.7,14.4,2018.0,5.0
3329,17.0,7.0,1695.1,12.9,5861.7,14.4,2018.0,5.0
3330,18.0,7.0,1779.9,12.3,5937.4,13.0,2018.0,5.0
3331,19.0,7.0,1966.8,12.3,6609.6,12.6,2018.0,5.0
3332,20.0,7.0,1996.5,12.0,6897.2,12.8,2018.0,5.0
3333,21.0,7.0,2006.5,12.5,6975.6,12.3,2018.0,5.0
3334,22.0,7.0,1951.1,12.0,6852.5,12.1,2018.0,5.0
3335,23.0,7.0,1812.2,12.1,6605.9,11.2,2018.0,5.0
3336,0.0,1.0,1762.0,11.4,6281.6,10.6,2018.0,5.0
3337,1.0,1.0,1707.1,11.2,5861.7,10.2,2018.0,5.0
3338,2.0,1.0,1615.9,9.4,5435.3,9.6,2018.0,5.0
3339,3.0,1.0,1569.6,9.1,5106.3,9.1,2018.0,5.0
3340,4.0,1.0,1547.3,8.9,4885.6,8.6,2018.0,5.0
3341,5.0,1.0,1530.1,7.8,4764.2,8.3,2018.0,5.0
3342,6.0,1.0,1487.9,7.3,4711.3,8.0,2018.0,5.0
3343,7.0,1.0,1468.8,8.0,4750.5,7.8,2018.0,5.0
3344,8.0,1.0,1403.6,7.3,4774.4,7.2,2018.0,5.0
3345,9.0,1.0,1342.0,8.5,4863.2,8.7,2018.0,5.0
3346,10.0,1.0,1436.2,10.2,5186.4,10.5,2018.0,5.0
3347,11.0,1.0,1501.4,12.8,5354.9,13.9,2018.0,5.0
3348,12.0,1.0,1527.5,13.0,5282.3,16.0,2018.0,5.0
3349,13.0,1.0,1532.6,13.8,4967.7,16.9,2018.0,5.0
3350,14.0,1.0,1490.0,13.7,4825.5,17.2,2018.0,5.0
3351,15.0,1.0,1462.0,13.6,4683.4,16.6,2018.0,5.0
3352,16.0,1.0,1443.6,13.9,4908.5,15.2,2018.0,5.0
3353,17.0,1.0,1467.3,13.2,4934.1,15.0,2018.0,5.0
3354,18.0,1.0,1594.4,12.0,5201.2,14.0,2018.0,5.0
3355,19.0,1.0,1811.8,11.4,6169.4,13.0,2018.0,5.0
3356,20.0,1.0,1888.8,11.8,6692.5,12.0,2018.0,5.0
3357,21.0,1.0,1934.4,11.2,6791.3,12.4,2018.0,5.0
3358,22.0,1.0,1892.3,11.2,6770.6,12.4,2018.0,5.0
3359,23.0,1.0,1861.8,10.446153846153846,6547.1,11.4,2018.0,5.0
3360,0.0,2.0,1746.1,10.0,6075.9,12.1,2018.0,5.0
3361,1.0,2.0,1635.2,10.4,5544.9,12.3,2018.0,5.0
3362,2.0,2.0,1543.6,10.0,5034.8,12.0,2018.0,5.0
3363,3.0,2.0,1492.1,10.6,4752.2,11.8,2018.0,5.0
3364,4.0,2.0,1509.6,10.4,4638.0,11.7,2018.0,5.0
3365,5.0,2.0,1492.0,9.6,4659.2,11.5,2018.0,5.0
3366,6.0,2.0,1533.2,9.8,4867.9,11.4,2018.0,5.0
3367,7.0,2.0,1664.6,9.2,5557.1,11.5,2018.0,5.0
3368,8.0,2.0,1806.6,8.8,6126.0,11.2,2018.0,5.0
3369,9.0,2.0,1865.0,10.3,6263.4,11.4,2018.0,5.0
3370,10.0,2.0,1905.5,11.9,6543.8,13.6,2018.0,5.0
3371,11.0,2.0,1896.8,13.3,6532.2,15.8,2018.0,5.0
3372,12.0,2.0,1873.2,14.4,6565.5,18.0,2018.0,5.0
3373,13.0,2.0,1791.7,14.6,6403.7,18.5,2018.0,5.0
3374,14.0,2.0,1836.8,15.0,6258.1,18.4,2018.0,5.0
3375,15.0,2.0,1794.7,14.6,6155.4,18.9,2018.0,5.0
3376,16.0,2.0,1777.2,14.5,6057.3,17.5,2018.0,5.0
3377,17.0,2.0,1792.5,13.6,5980.3,15.8,2018.0,5.0
3378,18.0,2.0,1893.2,11.6,6094.4,14.3,2018.0,5.0
3379,19.0,2.0,2095.1,11.0,6878.8,13.0,2018.0,5.0
3380,20.0,2.0,2155.1,9.6,7392.4,12.1,2018.0,5.0
3381,21.0,2.0,2168.9,9.2,7605.8,11.8,2018.0,5.0
3382,22.0,2.0,2139.6,9.0,7563.1,11.5,2018.0,5.0
3383,23.0,2.0,2033.8,8.6,7197.4,10.7,2018.0,5.0
3384,0.0,3.0,1905.9,7.2,6609.3,9.8,2018.0,5.0
3385,1.0,3.0,1773.1,6.6,6016.3,8.7,2018.0,5.0
3386,2.0,3.0,1682.5,5.8,5491.0,8.3,2018.0,5.0
3387,3.0,3.0,1620.3,7.2,5203.3,7.7,2018.0,5.0
3388,4.0,3.0,1629.7,8.0,5082.3,7.2,2018.0,5.0
3389,5.0,3.0,1620.3,7.6,5080.2,6.8,2018.0,5.0
3390,6.0,3.0,1626.1,6.6,5260.4,6.1,2018.0,5.0
3391,7.0,3.0,1743.6,6.0,5901.3,5.9,2018.0,5.0
3392,8.0,3.0,1846.1,7.2,6475.8,5.6,2018.0,5.0
3393,9.0,3.0,1861.3,8.5,6722.2,7.2,2018.0,5.0
3394,10.0,3.0,1892.0,10.7,6960.3,12.9,2018.0,5.0
3395,11.0,3.0,1959.1,12.9,6997.5,15.0,2018.0,5.0
3396,12.0,3.0,1949.8,13.8,6847.6,16.3,2018.0,5.0
3397,13.0,3.0,1914.5,14.3,6601.5,17.4,2018.0,5.0
3398,14.0,3.0,1885.6,15.1,6450.9,17.5,2018.0,5.0
3399,15.0,3.0,1820.3,15.3,6424.6,17.8,2018.0,5.0
3400,16.0,3.0,1851.2,15.1,6302.4,17.3,2018.0,5.0
3401,17.0,3.0,1834.2,13.9,6229.1,15.7,2018.0,5.0
3402,18.0,3.0,1925.0,11.8,6343.8,14.6,2018.0,5.0
3403,19.0,3.0,2111.7,10.1,7126.0,12.6,2018.0,5.0
3404,20.0,3.0,2204.2,9.5,7593.1,11.4,2018.0,5.0
3405,21.0,3.0,2240.2,9.2,7790.4,10.0,2018.0,5.0
3406,22.0,3.0,2187.0,9.0,7750.6,9.5,2018.0,5.0
3407,23.0,3.0,2091.9,8.4,7421.6,9.3,2018.0,5.0
3408,0.0,4.0,1992.1,8.0,6854.6,10.1,2018.0,5.0
3409,1.0,4.0,1851.5,5.8,6154.2,9.5,2018.0,5.0
3410,2.0,4.0,1773.8,4.4,5617.5,9.6,2018.0,5.0
3411,3.0,4.0,1682.8,3.8,5357.8,9.7,2018.0,5.0
3412,4.0,4.0,1660.9,4.2,5190.8,9.2,2018.0,5.0
3413,5.0,4.0,1643.6,4.8,5188.8,8.7,2018.0,5.0
3414,6.0,4.0,1665.6,4.0,5364.5,8.4,2018.0,5.0
3415,7.0,4.0,1776.6,4.2,5977.0,8.7,2018.0,5.0
3416,8.0,4.0,1866.2,4.8,6493.8,8.6,2018.0,5.0
3417,9.0,4.0,1881.7,5.1,6679.6,10.4,2018.0,5.0
3418,10.0,4.0,1937.8,10.0,6895.5,13.6,2018.0,5.0
3419,11.0,4.0,1925.5,13.0,6907.3,15.9,2018.0,5.0
3420,12.0,4.0,1893.8,14.4,6819.4,17.8,2018.0,5.0
3421,13.0,4.0,1849.3,15.5,6554.1,18.0,2018.0,5.0
3422,14.0,4.0,1791.7,15.7,6389.3,20.1,2018.0,5.0
3423,15.0,4.0,1789.4,16.1,6257.3,20.6,2018.0,5.0
3424,16.0,4.0,1780.3,16.0,6085.0,20.1,2018.0,5.0
3425,17.0,4.0,1788.2,15.2,5986.1,18.2,2018.0,5.0
3426,18.0,4.0,1819.3,13.5,6077.5,16.8,2018.0,5.0
3427,19.0,4.0,2052.7,10.6,6833.8,14.4,2018.0,5.0
3428,20.0,4.0,2165.4,8.9,7306.1,13.5,2018.0,5.0
3429,21.0,4.0,2180.5,6.5,7534.6,14.1,2018.0,5.0
3430,22.0,4.0,2131.7,6.0,7510.5,12.5,2018.0,5.0
3431,23.0,4.0,2039.8,5.3,7066.3,12.5,2018.0,5.0
3432,0.0,5.0,1933.7,4.2,6432.0,11.7,2018.0,5.0
3433,1.0,5.0,1814.1,3.7,6004.0,12.1,2018.0,5.0
3434,2.0,5.0,1725.9,3.7,5453.0,12.1,2018.0,5.0
3435,3.0,5.0,1669.3,3.5,5136.7,11.8,2018.0,5.0
3436,4.0,5.0,1634.6,3.5,4988.1,11.5,2018.0,5.0
3437,5.0,5.0,1678.5,2.5,4982.8,11.1,2018.0,5.0
3438,6.0,5.0,1680.7,2.2,5162.0,11.3,2018.0,5.0
3439,7.0,5.0,1811.0,1.5,5813.9,10.1,2018.0,5.0
3440,8.0,5.0,1898.1,1.5,6347.7,10.5,2018.0,5.0
